assists,team,goals,year,games_played,points,pim,age,plus_minus,league
0,Valley West Hawks,0,2010-11,2,0,0,15,0,BCMML
0,Valley West Hawks,2,2011-12,2,2,0,16,0,BCMML
8,Richmond Sockeyes,6,2012-13,15,14,2,17,0,PIJHL
5,Surrey Eagles,2,2013-14,6,7,2,18,0,BCHL
0,Providence Bruins,0,2015-16,2,0,0,20,1,AHL
0,Providence Bruins,2,2016-17,2,2,0,21,-2,AHL
