pim,team,assists,plus_minus,points,league,games_played,year,age,goals
4,Farjestads BK Karlstad Jr.,7,0,9,Swe-Jr.,20,1996-97,16,2
12,Farjestads BK Karlstad Jr.,6,0,11,Swe-Jr.,28,1997-98,17,5
0,Sweden,3,0,3,EJC-A,6,1997-98,17,0
16,Farjestads BK Karlstad Jr.,8,0,18,Swe-Jr.,28,1998-99,18,10
2,Farjestads BK Karlstad,0,0,0,Sweden,22,1998-99,18,0
0,Farjestads BK Karlstad,0,0,0,EuroHL,5,1998-99,18,0
40,Bofors IK Karlskoga,7,0,9,Sweden-2,43,1999-00,19,2
6,Sweden,2,5,2,WJC-A,7,1999-00,19,0
10,Farjestads BK Karlstad,0,0,3,Sweden,49,2000-01,20,3
0,Farjestads BK Karlstad Jr.,0,0,0,Swe-Jr.,1,2000-01,20,0
18,Farjestads BK Karlstad,6,0,9,Sweden,50,2001-02,21,3
48,Farjestads BK Karlstad,7,0,8,Sweden,50,2002-03,22,1
38,Farjestads BK Karlstad,5,0,10,Sweden,47,2003-04,23,5
26,Farjestads BK Karlstad,0,0,1,Sweden,34,2004-05,24,1
84,Farjestads BK Karlstad,3,0,6,Sweden,46,2005-06,25,3
40,Farjestads BK Karlstad,4,0,8,Sweden,53,2006-07,26,4
38,Farjestads BK Karlstad,1,0,1,Sweden,47,2007-08,27,0
8,Sweden,3,7,3,WC-A,9,2007-08,27,0
41,Toronto Marlies,8,-8,11,AHL,56,2009-10,29,3
53,Farjestads BK Karlstad,2,0,2,Sweden,43,2010-11,30,0
47,Farjestads BK Karlstad,0,0,0,Sweden,33,2011-12,31,0
34,2 Teams,5,0,5,KHL,33,2012-13,32,0
6,Dynamo Minsk,3,0,3,KHL,8,2012-13,32,0
28,Atlant Moscow Region,2,0,2,KHL,25,2012-13,32,0
