giveaways,league,games_played,game_winning_goals,age,faceoff_loses,total_shots,shots,points,hits,power_play_assists,total_ice_time,team,takeaways,faceoff_percentage,awards,shotsPercentage,even_strength_goals,assists,plus_minus,goals,faceoff_wins,shorthanded_goals,year,blocks,average_ice_time,power_play_goals,pim,shorthanded_assists,even_strength_assists
0,NHL,81,4,23,0,0,215,63,0,13,1296,MTL,0,0,"[{'link': '/awards/voting-2004.html#byng', 'name': 'Byng-39'}, {'link': '/awards/voting-2004.html#calder', 'name': 'Calder-2'}]",11.6,15,38,10,25,0,0,2003-04,0,16:00,10,26,0,25
0,NHL,81,6,25,0,0,243,55,0,14,1310,MTL,0,0,[],12.3,12,25,-5,30,0,0,2005-06,0,16:10,18,40,0,11
0,NHL,82,3,26,0,0,221,58,0,17,1335,MTL,0,0,[],13.6,11,28,-25,30,0,2,2006-07,0,16:17,17,60,0,11
12,NHL,70,2,27,13,264,134,31,122,12,927,MTL,29,27.8,[],10.4,13,17,-4,14,5,0,2007-08,15,13:15,1,30,0,5
12,NHL,74,7,28,8,312,185,53,103,7,1104,BOS,20,46.7,"[{'link': '/awards/voting-2009.html#byng', 'name': 'Byng-64'}]",14.6,17,26,28,27,7,0,2008-09,19,14:55,10,26,0,19
20,NHL,82,1,29,13,326,191,33,108,3,1254,BOS,30,13.3,[],9.4,11,15,3,18,2,0,2009-10,24,15:18,7,35,0,12
28,NHL,79,6,30,3,295,165,41,70,6,1144,BOS,35,62.5,[],10.9,10,23,-1,18,5,0,2010-11,19,14:29,8,26,0,17
39,NHL,82,6,31,37,384,211,62,86,3,1425,DAL,48,47.9,[],16.6,28,27,17,35,34,0,2011-12,50,17:23,7,46,0,24
15,NHL,46,5,32,6,186,101,35,35,9,738,TOT,19,33.3,[],15.8,8,19,2,16,3,0,2012-13,16,16:03,8,16,0,10
5,NHL,19,2,32,4,80,42,14,19,4,311,DAL,12,33.3,[],14.3,4,8,4,6,2,0,2012-13,6,16:22,2,8,0,4
10,NHL,27,3,32,2,106,59,21,16,5,427,MTL,7,33.3,[],16.9,4,11,-2,10,1,0,2012-13,10,15:49,6,8,0,6
20,NHL,82,2,33,8,290,166,34,51,4,1294,NJD,24,33.3,[],10.8,13,16,-6,18,4,1,2013-14,10,15:47,4,18,0,12
15,NHL,47,0,34,4,156,89,19,53,2,681,NJD,10,33.3,[],6.7,6,13,-1,6,2,0,2014-15,14,14:29,0,30,0,11
