assists,team,goals,year,games_played,points,pim,age,plus_minus,league
2,Brandon Elks,1,1938-39,7,3,18,18,0,MJHL
1,Brandon Elks,2,1938-39,6,3,18,18,0,M-Cup
0,Brandon Elks,1,1939-40,3,1,0,19,0,MJHL
1,Winnipeg Rangers,4,1940-41,6,5,14,20,0,MJHL
5,Winnipeg Rangers,4,1940-41,14,9,16,20,0,M-Cup
1,Montreal Sr. Canadiens,0,1941-42,6,1,6,21,0,QSHL
4,Montreal Royals,3,1951-52,5,7,2,31,0,QMHL
4,Montreal Royals,5,1952-53,16,9,4,32,0,QMHL
2,Montreal Royals,0,1953-54,8,2,2,33,0,QHL
5,Montreal Royals,2,1954-55,14,7,6,34,0,QHL
