even_strength_goals,assists,team,goals,pim,age,game_winning_goals,total_ice_time,league,shorthanded_goals,shots,average_ice_time,year,games_played,shotsPercentage,win,power_play_goals,points,plus_minus
0,1,MTL,0,2,22,0,,NHL,0,0,,1942-43,5,0,,0,1,0
0,2,MTL,1,4,23,0,,NHL,0,0,,1943-44,0,0,SC,0,3,0
0,0,MTL,1,2,24,0,,NHL,0,0,,1944-45,6,0,,0,1,0
0,4,MTL,1,0,25,0,,NHL,0,0,,1945-46,9,0,SC,0,5,0
0,1,MTL,1,4,26,0,,NHL,0,0,,1946-47,0,0,,0,2,0
0,1,MTL,1,4,28,0,,NHL,0,0,,1948-49,7,0,,0,2,0
0,1,MTL,0,21,29,0,,NHL,0,0,,1949-50,5,0,,0,1,0
0,0,MTL,0,0,30,0,,NHL,0,0,,1950-51,1,0,,0,0,0
