assists,year,games_played,points,goals,team,age,pim,plus_minus,league
7,1998-99,9,10,3,Dynamo-Energiya Yekaterinburg,20,10,0,Russia-2
1,2000-01,4,1,0,Ak Bars Kazan,22,2,0,Russia
2,2004-05,10,8,6,Moscow Dynamo,26,4,0,Russia
3,2004-05,10,9,6,Dynamo Moscow,26,4,0,Russia
0,2012-13,0,0,0,CSKA Moscow,34,0,0,KHL
