assists,year,games_played,points,goals,team,age,pim,plus_minus,league
2,1996-97,18,4,2,SKA Yekaterinburg,18,4,0,Russia-3
10,1996-97,36,22,12,Spartak Yekaterinburg,18,12,0,Russia
5,1997-98,24,8,3,Dynamo-Energiya Yekaterinburg,19,4,0,Russia
8,1997-98,22,15,7,Dynamo-Energiya Yekaterinburg 2,19,4,0,Russia-3
14,1998-99,10,28,14,Dynamo-Energiya Yekaterinburg 2,20,4,0,Russia-4
23,1998-99,35,44,21,Dynamo-Energiya Yekaterinburg,20,14,0,Russia-2
3,1999-00,15,4,1,Yekaterinburg Dynamo,21,2,0,Russia
3,1999-00,15,4,1,Dynamo-Energiya Yekaterinburg,21,4,0,Russia
17,2000-01,42,26,9,Kazan Ak-Bars,22,10,0,Russia
18,2000-01,42,27,9,Ak Bars Kazan,22,10,0,Russia
1,2000-01,8,3,2,Russia,22,2,0,Nat-Tm
4,2000-01,7,4,0,Russia,22,0,4,WC-A
2,2001-02,6,3,1,Russia,23,0,4,Olympics
4,2002-03,7,5,1,Russia,24,0,2,WC-A
0,2004-05,4,1,1,Russia,26,0,0,W-Cup
17,2004-05,47,32,15,Dynamo Moscow,26,16,0,Russia
4,2004-05,9,7,3,Russia,26,0,8,WC-A
7,2005-06,8,8,1,Russia,27,10,5,Olympics
2,2009-10,4,3,1,Russia,31,2,2,Olympics
1,2009-10,6,7,6,Russia,31,0,6,WC-A
4,2011-12,10,7,3,Russia,33,2,7,WC-A
25,2012-13,31,36,11,CSKA Moscow,34,4,0,KHL
4,2013-14,5,6,2,Russia (all),35,0,0,Internationa
4,2013-14,5,6,2,Russia,35,0,3,Olympics
