age,win,shotsPercentage,even_strength_goals,assists,plus_minus,league,games_played,shorthanded_goals,year,game_winning_goals,shots,goals,average_ice_time,power_play_goals,pim,total_ice_time,team,points
24,,5.9,0,2,-6,NHL,16,0,1972-73,1,17,1,,1,2,,CBH,3
25,,33.3,2,0,-3,NHL,11,0,1973-74,1,6,2,,0,8,,CBH,2
26,,13.3,2,6,-2,NHL,8,0,1974-75,1,15,2,,0,34,,CBH,8
27,,0.0,0,0,0,NHL,4,0,1975-76,0,7,0,,0,10,,CBH,0
28,,0.0,0,0,-2,NHL,2,0,1976-77,0,2,0,,0,4,,CBH,0
29,,0.0,0,1,-2,NHL,4,0,1977-78,0,3,0,,0,0,,CBH,1
30,,0.0,0,0,-6,NHL,4,0,1978-79,0,4,0,,0,2,,CBH,0
31,,0.0,0,0,0,NHL,4,0,1979-80,0,1,0,,0,0,,CBH,0
32,,0.0,0,0,0,NHL,3,0,1980-81,0,3,0,,0,0,,CBH,0
33,,0.0,0,0,0,NHL,1,0,1981-82,0,1,0,,0,0,,CBH,0
