league,games_played,game_winning_goals,age,shots,points,power_play_assists,total_ice_time,team,awards,shotsPercentage,even_strength_goals,assists,plus_minus,goals,shorthanded_goals,year,average_ice_time,power_play_goals,pim,shorthanded_assists,even_strength_assists
NHL,55,0,24,45,13,2,,CBH,[],6.7,2,10,5,3,0,1972-73,,1,21,0,8
NHL,76,1,25,139,31,7,,CBH,[],9.4,10,18,22,13,0,1973-74,,3,22,0,11
NHL,0,3,26,163,47,5,,CBH,[],10.4,13,30,27,17,0,1974-75,,4,56,1,24
NHL,0,4,27,152,44,6,,CBH,[],13.8,14,23,-4,21,1,1975-76,,6,43,0,17
NHL,0,0,28,156,22,1,,CBH,[],4.5,7,15,-21,7,0,1976-77,,0,41,0,14
NHL,80,1,29,118,37,0,,CBH,[],12.7,15,22,27,15,0,1977-78,,0,26,0,22
NHL,0,2,30,152,45,3,,CBH,"[{'link': '/awards/voting-1979.html#selke', 'name': 'Selke-8'}]",13.8,17,24,2,21,0,1978-79,,4,35,3,18
NHL,74,1,31,111,21,4,,CBH,[],5.4,5,15,-16,6,0,1979-80,,1,51,1,10
NHL,39,0,32,41,14,0,,CBH,[],19.5,6,6,-3,8,1,1980-81,,1,28,1,5
NHL,13,0,33,8,1,0,,CBH,[],12.5,1,0,0,1,0,1981-82,,0,7,0,0
