pim,team,assists,plus_minus,points,league,games_played,year,age,goals
50,Laval-Laurentides,17,0,35,QAAA,42,1998-99,15,18
21,Moncton Wildcats,6,-1,9,QMJHL,52,1999-00,16,3
135,Acadie-Bathurst Titan,11,-13,28,QMJHL,70,2000-01,17,17
104,Acadie-Bathurst Titan,46,32,74,QMJHL,55,2001-02,18,28
94,Acadie-Bathurst Titan,44,48,89,QMJHL,68,2002-03,19,45
43,Hamilton Bulldogs,10,-5,15,AHL,70,2003-04,20,5
24,Hamilton Bulldogs,8,-7,14,AHL,62,2004-05,21,6
65,Hamilton Bulldogs,8,-4,15,AHL,39,2005-06,22,7
87,Hamilton Bulldogs,14,8,37,AHL,78,2006-07,23,23
97,Hamilton Bulldogs,24,-1,40,AHL,80,2007-08,24,16
110,EC VSV Villach,28,0,48,Austria,53,2008-09,25,20
