year,age,goals,pim,assists,plus_minus,league,games_played,team,points
1978-79,17,1,34,5,0,Fin-Jr.,23,Ilves Tampere Jr.,6
1979-80,18,0,4,0,0,Fin-Jr.,1,Ilves Tampere Jr.,0
1979-80,18,1,26,1,0,Finland,30,Ilves Tampere,2
1980-81,19,3,14,4,0,Finland,34,Ilves Tampere,7
1980-81,19,0,0,0,0,Fin-Jr.,1,Ilves Tampere Jr.,0
1980-81,19,2,4,0,0,WJC-A,5,Finland,2
1981-82,20,6,12,1,0,Finland,31,Jokerit Helsinki,7
1982-83,21,2,66,13,0,AHL,72,Sherbrooke Jets,15
1983-84,22,5,43,35,0,AHL,60,Sherbrooke Jets,40
1984-85,23,3,24,4,0,Finland-2,24,HPK Hameenlinna,7
1985-86,24,2,36,7,0,Finland,32,Jokerit Helsinki,9
