assists,game_winning_goals,goals,age,average_ice_time,offensive_point_share,defensive_point_share,even_strength_goals,total_ice_time,power_play_assists,positions,overall_point_share,even_strength_assists,team,link,shorthanded_assists,pim,power_play_goals,plus_minus,name,shotsPercentage,year,points,shorthanded_goals,games_played,shots
50,5,28,31,20:46,6.8,2.2,17,1661,18,RW,9.0,25,PHX,/players/d/doansh01.html,7,59,9,4,Shane Doan,11.5,2008,78,2,80,243
29,5,27,26,18:12,5.1,1.9,17,1383,9,RW,7.0,18,PHX,/players/v/vrbatra01.html,2,14,7,6,Radim Vrbata,11.0,2008,56,3,76,246
32,3,22,19,17:16,4.3,1.2,15,1398,15,C,5.4,17,PHX,/players/m/muellpe01.html,0,32,7,-13,Peter Mueller,10.9,2008,54,0,81,201
39,2,12,31,22:33,4.8,3.1,4,1804,19,D,7.9,19,PHX,/players/j/jovaned01.html,1,73,8,-13,Ed Jovanovski,5.0,2008,51,0,80,240
30,0,16,31,15:42,3.1,1.4,10,1272,7,C,4.5,23,PHX,/players/r/reinpst01.html,0,26,5,-3,Steve Reinprecht,15.2,2008,46,1,81,105
27,3,8,20,16:45,1.2,1.2,6,1206,11,C,2.4,16,PHX,/players/h/hanzama01.html,0,28,1,-7,Martin Hanzal,7.2,2008,35,1,72,111
18,5,10,29,13:49,1.0,1.3,5,1091,10,C,2.3,8,PHX,/players/k/kapanni01.html,0,34,5,-1,Niko Kapanen,11.8,2008,28,0,79,85
15,1,11,22,14:06,0.8,1.2,11,1114,1,C,2.1,12,PHX,/players/w/winnida01.html,2,25,0,-3,Daniel Winnik,9.0,2008,26,0,79,122
17,0,8,29,21:43,1.6,4.8,6,1781,8,D,6.3,9,PHX,/players/m/morride01.html,0,83,2,8,Derek Morris,5.9,2008,25,0,82,135
11,1,13,23,12:43,2.0,0.9,10,725,5,LW,2.9,6,PHX,/players/c/carcida01.html,0,324,3,1,Daniel Carcillo,12.3,2008,24,0,57,106
15,1,6,25,21:16,0.9,4.6,3,1744,2,D,5.5,13,PHX,/players/b/ballake01.html,0,85,2,7,Keith Ballard,5.7,2008,21,1,82,105
9,1,10,24,13:33,1.2,0.8,6,691,2,RW,1.9,7,PHX,/players/s/sjostfr01.html,0,14,2,-2,Fredrik Sjostrom,11.9,2008,19,2,51,84
10,2,7,24,14:26,0.6,0.4,4,707,4,C,1.0,6,PHX,/players/p/perrajo01.html,0,48,3,-11,Joel Perrault,8.0,2008,17,0,49,87
13,2,4,25,21:36,0.4,4.5,4,1620,0,D,4.9,12,PHX,/players/m/michazb01.html,1,34,0,9,Zbynek Michalek,4.3,2008,17,0,75,92
8,1,6,30,11:59,0.0,0.6,2,755,2,LW,0.6,6,PHX,/players/y/yorkmi01.html,0,4,4,-8,Mike York,7.1,2008,14,0,63,85
7,0,5,21,14:04,1.2,0.4,1,605,4,D,1.6,3,PHX,/players/y/yandlke01.html,0,14,4,-12,Keith Yandle,6.9,2008,12,0,43,72
9,0,3,29,17:01,0.1,2.3,2,1344,0,D,2.4,9,PHX,/players/b/boyntni01.html,0,125,0,-9,Nick Boynton,3.2,2008,12,1,79,94
7,0,4,28,13:39,-1.4,1.3,4,1064,0,LW,-0.2,7,PHX,/players/t/tjarnma01.html,0,34,0,-1,Mathias Tjarnqvist,4.4,2008,11,0,78,90
8,1,3,27,10:23,-0.2,0.5,3,613,0,RW,0.2,8,PHX,/players/w/wellecr01.html,0,80,0,-7,Craig Weller,4.2,2008,11,0,59,72
1,0,4,21,14:27,0.4,0.0,3,188,1,RW,0.5,0,PHX,/players/l/lisinen01.html,0,6,1,-5,Enver Lisin,14.8,2008,5,0,13,27
1,0,2,27,12:24,-0.6,0.2,2,409,0,C,-0.4,1,PHX,/players/z/zigommi01.html,0,6,0,-7,Mike Zigomanis,5.7,2008,3,0,33,35
2,0,0,24,14:34,-0.5,0.4,0,655,0,D,-0.1,2,PHX,/players/j/jonesma01.html,0,10,0,-13,Matt Jones,0.0,2008,2,0,45,25
1,0,0,28,11:44,0.0,0.1,0,35,0,LW,0.1,1,PHX,/players/m/murlema01.html,0,0,0,1,Matt Murley,0.0,2008,1,0,3,3
1,0,0,28,55:38,0.0,0.0,0,1224,0,G,3.7,0,PHX,/players/t/tellqmi01.html,0,2,0,0,Mikael Tellqvist,,2008,1,0,22,0
1,0,0,18,19:45,-0.1,-0.1,0,59,1,C,-0.2,0,PHX,/players/t/turriky01.html,0,2,0,-5,Kyle Turris,0.0,2008,1,0,3,11
0,0,0,29,59:55,0.0,0.0,0,60,0,G,0.2,0,PHX,/players/a/aebisda01.html,0,0,0,0,David Aebischer,,2008,0,0,1,0
0,0,0,27,56:33,0.0,0.0,0,509,0,G,0.7,0,PHX,/players/a/auldal01.html,0,0,0,0,Alex Auld,,2008,0,0,9,0
0,0,0,24,14:49,0.0,-0.1,0,30,0,D,-0.1,0,PHX,/players/b/bellbr02.html,0,0,0,-2,Brendan Bell,,2008,0,0,2,0
0,0,0,27,57:35,0.0,0.0,0,3167,0,G,12.3,0,PHX,/players/b/bryzgil01.html,0,2,0,0,Ilya Bryzgalov,,2008,0,0,55,0
0,0,0,26,6:08,0.0,0.0,0,12,0,D,0.0,0,PHX,/players/c/caldwry01.html,0,2,0,0,Ryan Caldwell,0.0,2008,0,0,2,1
