assists,game_winning_goals,goals,age,average_ice_time,offensive_point_share,defensive_point_share,even_strength_goals,total_ice_time,power_play_assists,positions,overall_point_share,even_strength_assists,team,link,shorthanded_assists,pim,power_play_goals,plus_minus,name,shotsPercentage,year,points,shorthanded_goals,games_played,shots
46,7,30,31,21:00,6.2,1.8,17,1680,13,C,8.0,33,PHX,/players/r/roenije01.html,0,114,13,-1,Jeremy Roenick,15.6,2001,76,0,80,192
42,4,29,28,20:11,6.6,1.7,14,1291,12,LW,8.3,29,PHX,/players/t/tkachke01.html,1,108,15,6,Keith Tkachuk,12.6,2001,71,0,64,230
37,6,26,24,19:32,5.0,1.7,19,1485,17,RW,6.6,20,PHX,/players/d/doansh01.html,0,89,6,0,Shane Doan,11.8,2001,63,1,76,220
23,3,10,33,17:25,1.1,1.3,5,1202,10,LW,2.3,13,PHX,/players/j/juneajo01.html,0,28,5,-2,Joe Juneau,10.0,2001,33,0,69,100
13,3,18,25,11:26,2.8,1.0,16,800,4,RW,3.8,9,PHX,/players/w/wilsola02.html,0,92,2,3,Landon Wilson,14.6,2001,31,0,70,123
26,2,5,32,24:28,1.8,4.4,4,1762,21,D,6.3,5,PHX,/players/n/nummite01.html,0,36,1,9,Teppo Numminen,4.6,2001,31,0,72,109
15,0,13,30,16:05,1.1,0.8,10,1110,3,C,1.9,12,PHX,/players/g/greentr01.html,0,63,3,-11,Travis Green,11.5,2001,28,0,69,113
16,1,10,35,17:12,1.5,0.9,8,791,8,RW,2.4,8,PHX,/players/l/lemiecl01.html,0,58,2,1,Claude Lemieux,10.1,2001,26,0,46,99
14,0,11,29,11:11,1.8,1.2,11,693,0,LW,2.9,14,PHX,/players/m/maybr01.html,0,107,0,10,Brad May,13.3,2001,25,0,62,83
21,0,4,34,21:44,1.6,2.9,4,1260,9,D,4.5,12,PHX,/players/l/lummejy01.html,0,44,0,3,Jyrki Lumme,5.2,2001,25,0,58,77
14,1,9,28,14:18,0.5,1.5,8,987,0,C,2.0,11,PHX,/players/y/yloneju01.html,3,38,0,10,Juha Ylonen,12.5,2001,23,1,69,72
15,3,7,23,16:20,-0.5,1.3,6,1258,1,C,0.8,13,PHX,/players/l/letowtr01.html,1,32,0,-2,Trevor Letowski,6.4,2001,22,1,77,110
12,1,7,29,10:59,0.5,0.9,7,769,1,LW,1.4,11,PHX,/players/a/alatami01.html,0,22,0,1,Mika Alatalo,10.9,2001,19,0,70,64
12,2,4,20,19:09,0.4,4.0,4,1552,2,D,4.4,10,PHX,/players/v/vaanaos01.html,0,90,0,9,Ossi Vaananen,5.8,2001,16,0,81,69
14,0,2,30,20:53,0.0,4.8,2,1712,0,D,4.8,14,PHX,/players/c/carneke01.html,0,86,0,15,Keith Carney,3.1,2001,16,0,82,65
4,1,11,23,10:50,1.8,0.3,2,325,3,C,2.0,1,PHX,/players/b/brierda01.html,0,12,9,-2,Daniel Briere,25.6,2001,15,0,30,43
7,0,3,23,12:20,-0.1,0.8,2,518,0,C,0.7,6,PHX,/players/s/smithwy01.html,1,13,0,7,Wyatt Smith,7.5,2001,10,1,42,40
10,0,0,24,17:09,-0.3,2.7,0,1235,0,D,2.4,8,PHX,/players/s/suchyra01.html,2,22,0,1,Radoslav Suchy,0.0,2001,10,0,72,33
4,0,5,32,12:48,-1.1,0.8,2,922,0,LW,-0.3,4,PHX,/players/s/sullimi01.html,0,16,0,-6,Mike Sullivan,8.5,2001,9,3,72,59
4,0,4,23,15:26,0.8,0.4,3,154,2,C,1.2,2,PHX,/players/h/handzmi01.html,0,21,0,5,Michal Handzus,28.6,2001,8,1,10,14
3,0,2,26,12:12,0.3,0.2,1,146,0,RW,0.5,2,PHX,/players/j/johnsmi01.html,1,4,1,0,Mike Johnson,11.8,2001,5,0,12,17
2,1,2,25,15:26,-0.3,1.6,2,818,0,D,1.3,2,PHX,/players/n/neckast01.html,0,63,0,-2,Stan Neckar,12.5,2001,4,0,53,16
4,0,0,21,19:22,0.1,0.7,0,310,2,D,0.8,2,PHX,/players/m/marapa01.html,0,14,0,1,Paul Mara,0.0,2001,4,0,16,20
2,0,1,27,14:28,-0.1,0.4,1,463,0,D,0.3,2,PHX,/players/b/bouchjo01.html,0,22,0,-8,Joel Bouchard,3.8,2001,3,0,32,26
3,0,0,23,53:59,0.0,0.0,0,1350,0,G,3.5,0,PHX,/players/e/eschero01.html,0,2,0,0,Robert Esche,,2001,3,0,25,0
1,0,1,31,12:59,0.0,0.4,0,311,0,D,0.3,1,PHX,/players/j/josepch01.html,0,16,0,-4,Chris Joseph,3.0,2001,2,1,24,33
1,0,0,34,58:46,0.0,0.0,0,3644,0,G,14.4,0,PHX,/players/b/burkese01.html,0,16,0,0,Sean Burke,,2001,1,0,62,0
