league,games_played,game_winning_goals,age,shots,points,power_play_assists,total_ice_time,team,awards,shotsPercentage,even_strength_goals,assists,plus_minus,goals,shorthanded_goals,year,average_ice_time,power_play_goals,pim,shorthanded_assists,even_strength_assists
NHL,15,0,23,0,1,0,,MTL,[],0,0,1,0,0,0,1963-64,,0,2,0,0
NHL,0,0,24,0,13,0,,MTL,[],0,2,10,0,3,1,1964-65,,0,40,0,0
NHL,70,1,25,0,10,0,,MTL,[],0,4,5,0,5,1,1965-66,,0,20,0,0
NHL,63,0,26,0,3,0,,MTL,[],0,3,0,0,3,0,1966-67,,0,16,0,0
NHL,74,1,27,164,37,9,,STL,[],8.5,10,23,-8,14,1,1967-68,,3,66,1,13
NHL,72,1,28,129,33,6,,STL,[],10.9,11,19,13,14,1,1968-69,,2,81,1,12
NHL,0,4,29,165,30,0,,STL,[],7.9,10,17,18,13,2,1969-70,,1,51,0,17
NHL,72,0,30,123,31,4,,STL,[],10.6,10,18,7,13,1,1970-71,,2,77,3,11
NHL,77,1,31,115,34,2,,TOT,[],10.4,6,22,7,12,5,1971-72,,1,57,2,18
NHL,26,0,31,46,12,2,,STL,[],10.9,2,7,4,5,2,1971-72,,1,4,1,4
NHL,51,1,31,69,22,0,,MTL,[],10.1,4,15,3,7,3,1971-72,,0,53,1,14
NHL,77,3,32,104,32,1,,MTL,[],13.5,13,18,33,14,1,1972-73,,0,28,1,16
NHL,67,2,33,97,24,0,,MTL,[],8.2,7,16,27,8,1,1973-74,,0,39,2,14
NHL,79,0,34,85,18,1,,MTL,[],5.9,3,13,18,5,2,1974-75,,0,52,1,11
NHL,74,1,35,80,21,0,,MTL,[],16.3,13,8,7,13,0,1975-76,,0,35,1,7
NHL,45,1,36,56,19,0,,MTL,[],8.9,4,14,22,5,1,1976-77,,0,18,0,14
NHL,75,1,37,70,14,1,,STL,[],5.7,4,10,-20,4,0,1977-78,,0,39,0,9
