assists,team,goals,year,games_played,points,pim,age,plus_minus,league
6,Sherbrooke Canadiens,5,1986-87,15,11,6,23,0,AHL
14,Norwich & Peterboro Pirates,11,1991-92,7,25,8,28,0,Britain
