assists,team,goals,year,games_played,points,pim,age,plus_minus,league
38,Bridgeport Bruins,36,1981-82,24,74,0,18,0,NEJHL
19,Boston College Eagles,6,1982-83,24,25,19,19,0,ECAC
2,United States,2,1982-83,7,4,0,19,0,WJC-A
20,Boston College Eagles,27,1983-84,39,47,17,20,0,ECAC
38,Boston College Eagles,34,1984-85,44,72,45,21,0,H-East
41,Boston College Eagles,38,1985-86,42,79,48,22,0,H-East
26,Sherbrooke Canadiens,22,1986-87,66,48,6,23,0,AHL
25,Peoria Rivermen,30,1987-88,39,55,46,24,0,IHL
39,2 Teams,30,1987-88,47,69,29,24,0,AHL
12,Sherbrooke Canadiens,6,1987-88,18,18,8,24,0,AHL
27,Baltimore Skipjacks,24,1987-88,29,51,21,24,0,AHL
26,Peoria Rivermen,16,1988-89,45,42,22,25,0,IHL
17,Maine Mariners,16,1988-89,30,33,8,25,0,AHL
32,Maine Mariners,31,1989-90,80,63,68,26,0,AHL
28,New Haven Nighthawks,28,1990-91,73,56,92,27,0,AHL
0,Phoenix Roadrunners,2,1990-91,4,2,0,27,0,IHL
23,Norwich & Peterboro Pirates,28,1991-92,16,51,50,28,0,Britain
