year,age,goals,pim,assists,plus_minus,league,games_played,team,points
1970-71,18,8,37,17,0,WCHA,26,Colorado College,25
1971-72,19,32,42,40,0,WCHA,32,Colorado College,72
1972-73,20,24,32,28,0,WCHA,27,Colorado College,52
1972-73,20,6,0,13,0,WEC-B,7,United States,19
1973-74,21,25,18,42,0,WCHA,28,Colorado College,67
1973-74,21,5,0,4,0,WEC-B,6,United States,9
1975-76,23,19,72,32,0,AHL,55,Providence Reds,51
1976-77,24,0,2,0,0,Can-Cup,2,United States,0
1976-77,24,18,31,34,0,CHL,41,Kansas City Blues,52
1977-78,25,45,82,56,0,CHL,70,Salt Lake Golden Eagles,101
1978-79,26,24,19,32,0,CHL,35,Salt Lake Golden Eagles,56
1979-80,27,48,62,61,0,CHL,74,Salt Lake Golden Eagles,109
1980-81,28,16,57,21,0,CHL,27,Salt Lake Golden Eagles,37
1981-82,29,34,44,41,0,CHL,68,Salt Lake Golden Eagles,75
