average_ice_time,points,game_winning_goals,shorthanded_goals,league,age,even_strength_assists,pim,plus_minus,shots,even_strength_goals,power_play_goals,shorthanded_assists,power_play_assists,year,team,goals,assists,awards,shotsPercentage,total_ice_time,games_played
,31,1,0,NHL,18,16,67,-24,119,2,3,0,10,1984-85,PIT,5,26,[],4.2,,65
,37,1,0,NHL,19,15,63,3,140,3,1,2,16,1985-86,PIT,4,33,[],2.9,,79
,49,1,0,NHL,20,22,52,6,176,6,5,1,15,1986-87,PIT,11,38,[],6.3,,76
,45,1,0,NHL,21,11,103,-4,184,1,13,0,20,1987-88,PIT,14,31,[],7.6,,69
,52,1,0,NHL,22,18,59,15,156,2,6,1,25,1988-89,TOT,8,44,[],5.1,,71
,5,0,0,NHL,22,2,7,6,22,1,0,0,2,1988-89,PIT,1,4,[],4.5,,10
,47,1,0,NHL,22,16,52,9,134,1,6,1,23,1988-89,BUF,7,40,[],5.2,,61
,48,1,0,NHL,23,10,64,0,167,4,8,0,26,1989-90,BUF,12,36,[],7.2,,71
,28,0,0,NHL,24,6,54,-8,139,3,2,2,15,1990-91,BUF,5,23,[],3.6,,58
,46,1,0,NHL,25,7,108,1,180,7,4,0,28,1991-92,BUF,11,35,[],6.1,,73
,54,0,0,NHL,26,24,87,14,154,3,6,1,20,1992-93,BUF,9,45,[],5.8,,81
,39,1,1,NHL,27,12,76,8,144,1,5,1,19,1993-94,BUF,7,32,[],4.9,,75
,20,0,0,NHL,28,4,47,-3,87,1,2,3,10,1994-95,BUF,3,17,[],3.4,,44
,28,0,0,NHL,29,11,68,-24,121,1,3,1,12,1995-96,TOT,4,24,[],3.3,,73
,5,0,0,NHL,29,2,18,-6,27,0,0,0,3,1995-96,BUF,0,5,[],0.0,,16
,23,0,0,NHL,29,9,50,-18,94,1,3,1,9,1995-96,SJS,4,19,[],4.3,,57
,16,1,0,NHL,30,8,64,-14,96,1,0,0,7,1996-97,SJS,1,15,[],1.0,,81
,20,1,0,NHL,31,4,57,-1,96,6,3,0,7,1997-98,TOT,9,11,[],9.4,,77
,10,1,0,NHL,31,1,32,0,41,4,0,0,5,1997-98,SJS,4,6,[],9.8,,28
,10,0,0,NHL,31,3,25,-1,55,2,3,0,2,1997-98,NJD,5,5,[],9.1,,49
19:27,14,0,0,NHL,32,5,34,1,67,3,0,1,5,1998-99,LAK,3,11,[],4.5,1264,65
16:17,1,0,0,NHL,33,1,4,-6,11,0,0,0,0,1999-00,VAN,0,1,[],0.0,212,13
