pim,team,assists,plus_minus,points,league,games_played,year,age,goals
0,Brantford Classics,70,0,119,Minor-ON,40,1987-88,15,49
2,Brantford Classics,11,0,15,ON-Jr.B,14,1987-88,15,4
57,Brantford Classics,47,0,76,ON-Jr.B,40,1988-89,16,29
30,Belleville Bulls,32,0,47,OHL,66,1989-90,17,15
25,Belleville Bulls,56,0,82,OHL,66,1990-91,18,26
37,Belleville Bulls,78,0,121,OHL,62,1991-92,19,43
84,Atlanta Knights,34,0,54,IHL,77,1992-93,20,20
30,Atlanta Knights,23,0,40,IHL,54,1993-94,21,17
42,Atlanta Knights,32,0,51,IHL,67,1994-95,22,19
40,St. John\'s Maple Leafs,28,0,41,AHL,68,1995-96,23,13
4,Pensacola Ice Pilots,15,0,24,ECHL,22,1996-97,24,9
8,2 Teams,12,0,17,IHL,41,1996-97,24,5
8,Las Vegas Thunder,12,0,17,IHL,40,1996-97,24,5
0,Quebec Rafales,0,0,0,IHL,1,1996-97,24,0
28,EC Graz,24,0,30,Alpenliga,16,1997-98,25,6
8,EC Graz,16,0,27,Austria,18,1997-98,25,11
29,Asheville Smoke,42,-5,70,UHL,32,1998-99,26,28
2,Hershey Bears,2,4,4,AHL,6,1998-99,26,2
15,Chicago Wolves,19,1,28,IHL,39,1998-99,26,9
68,Asheville Smoke,92,-22,128,UHL,74,1999-00,27,36
0,Chicago Wolves,0,0,0,IHL,2,1999-00,27,0
40,2 Teams,66,0,82,UHL,70,2000-01,28,16
18,Port Huron Border Cats,8,0,8,UHL,9,2000-01,28,0
22,Fort Wayne Komets,58,0,74,UHL,61,2000-01,28,16
35,Fort Wayne Komets,55,-3,76,UHL,73,2001-02,29,21
12,Port Huron Beacons,29,-5,60,UHL,45,2002-03,30,31
10,Port Huron Beacons,38,15,81,UHL,61,2003-04,31,43
8,Danbury Trashers,25,10,38,UHL,37,2004-05,32,13
12,Motor City Mechanics,65,5,80,UHL,66,2005-06,33,15
2,Brantford Blast,0,0,0,OHA-Sr.,2,2007-08,35,0
