year,age,goals,pim,assists,plus_minus,league,games_played,team,points
1949-50,17,7,102,6,0,OHA-Jr.,45,Galt Red Wings,13
1950-51,18,5,74,15,0,OHA-Jr.,54,Galt Black Hawks,20
1951-52,19,7,102,28,0,OHA-Jr.,53,Galt Black Hawks,35
1952-53,20,15,98,19,0,OHA-Sr.,46,Chatham Maroons,34
1953-54,21,1,26,3,0,QHL,17,Ottawa Senators,4
1954-55,22,3,78,8,0,AHL,57,Pittsburgh Hornets,11
1955-56,23,0,6,0,0,WHL,3,Winnipeg Warriors,0
1955-56,23,6,65,12,0,AHL,61,Pittsburgh Hornets,18
1956-57,24,4,56,21,0,AHL,64,Hershey Bears,25
1957-58,25,2,46,14,0,AHL,70,Hershey Bears,16
1958-59,26,2,44,7,0,AHL,65,Hershey Bears,9
1959-60,27,1,63,11,0,AHL,71,Hershey Bears,12
1960-61,28,4,20,14,0,EPHL,30,Sudbury Wolves,18
1960-61,28,1,14,6,0,WHL,37,Edmonton Flyers,7
1961-62,29,1,64,14,0,AHL,69,Pittsburgh Hornets,15
1962-63,30,1,14,5,0,AHL,22,Pittsburgh Hornets,6
1962-63,30,1,20,9,0,WHL,38,Edmonton Flyers,10
1962-63,30,1,30,2,0,OHA-Sr.,8,Sarnia Rams,3
1963-64,31,1,5,1,0,IHL,7,Windsor Bulldogs,2
