shotsPercentage,year,pim,even_strength_assists,total_ice_time,shorthanded_assists,shots,power_play_assists,even_strength_goals,plus_minus,assists,team,goals,age,game_winning_goals,league,shorthanded_goals,average_ice_time,games_played,points,awards,power_play_goals
0.0,1985-86,4,0,,0,2,0,0,1,0,BUF,0,20,0,NHL,0,,3,0,[],0
0.0,1986-87,0,0,,0,1,0,0,1,0,BUF,0,21,0,NHL,0,,2,0,[],0
