year,age,goals,pim,assists,plus_minus,league,games_played,team,points
1973-74,17,23,18,28,0,OHA-Jr.,70,Toronto Marlboros,51
1974-75,18,43,39,54,0,OMJHL,61,Toronto Marlboros,97
1975-76,19,39,32,46,0,OMJHL,64,Toronto Marlboros,85
1976-77,20,25,8,26,0,CHL,70,Kansas City Blues,51
1977-78,21,25,21,45,0,CHL,60,Salt Lake Golden Eagles,70
1978-79,22,5,0,7,0,CHL,11,Salt Lake Golden Eagles,12
1979-80,23,5,2,5,0,AHL,18,Syracuse Firebirds,10
1980-81,24,1,0,2,0,AHL,9,Binghamton Whalers,3
1980-81,24,7,16,4,0,CHL,33,Houston Apollos,11
1981-82,25,6,4,7,0,CHL,45,Cincinnati Tigers,13
1983-84,27,38,10,55,0,Italy-2,20,HC Selva,83
1984-85,28,29,12,22,0,Italy,25,HC Auronzo,51
1985-86,29,37,31,57,0,RHL,40,Campbellton Tigers,94
