bad_start,league,games_played,team,minutes,age,loses,goals_allowed_precentage,points,goals_allowed,games_started,goals_saved_aboved_average,ties,shutouts,wins,assists,good_start_precentages,goals,good_starts,saves_percentage,year,shots_againist,goals_allowed_average,pim,saves
0,CAHL,4,Edmonton Oil Kings,260,20,3,0,0,16,0,0,0,0,1,0,0,0,0,0,1964-65,0,3.69,0,0
0,M-Cup,3,Edmonton Oil Kings,180,20,1,0,0,14,0,0,0,0,2,0,0,0,0,0,1964-65,0,4.67,0,0
0,WCSHL,4,Calgary Spurs,240,22,0,0,0,15,0,0,0,0,0,0,0,0,0,0,1966-67,0,3.75,0,0
0,Al-Cup,10,Calgary Spurs,532,22,4,0,0,29,0,0,0,1,6,0,0,0,0,0,1966-67,0,3.27,0,0
0,WCSHL,3,Calgary Spurs,140,23,2,0,0,13,0,0,0,0,1,0,0,0,0,0,1967-68,0,5.57,0,0
0,AHL,2,Quebec Aces,123,25,1,0,0,5,0,0,0,0,1,0,0,0,0,0,1969-70,0,2.44,0,0
