year,age,goals,pim,assists,plus_minus,league,games_played,team,points
1985-86,15,10,0,1,0,QAAA,7,Richelieu Riverains,11
1986-87,16,10,10,9,0,QAAA,9,Richelieu Riverains,19
1987-88,17,2,8,3,0,QMJHL,5,Victoriaville Tigres,5
1988-89,18,15,52,13,0,QMJHL,16,Victoriaville Tigres,28
1989-90,19,13,40,10,0,QMJHL,16,Victoriaville Tigres,23
1990-91,20,1,6,1,0,AHL,6,Baltimore Skipjacks,2
1994-95,24,5,40,6,0,AHL,14,Cornwall Aces,11
1995-96,25,9,54,6,0,AHL,16,Syracuse Crunch,15
1996-97,26,6,24,7,0,AHL,17,Springfield Falcons,13
1997-98,27,2,60,9,0,IHL,17,Orlando Solar Bears,11
1998-99,28,1,22,0,0,Italy,2,HC Asiago,1
1999-00,29,0,8,0,0,AHL,4,Syracuse Crunch,0
2000-01,30,0,16,2,0,AHL,5,Syracuse Crunch,2
