pim,team,assists,plus_minus,points,league,games_played,year,age,goals
2,Drumheller Miners,1,0,8,ASHL,5,1937-38,17,7
6,Drumheller Miners,3,0,8,ASHL,6,1938-39,18,5
2,Saskatoon Quakers,1,0,2,SSHL,4,1939-40,19,1
0,Calgary Currie Army,4,0,7,CNDHL,2,1943-44,23,3
0,Calgary Currie Army,2,0,5,CNDHL,3,1944-45,24,3
