year,age,goals,pim,assists,plus_minus,league,games_played,team,points
2000-01,16,0,0,1,1,QMJHL,5,Hull Olympiques,1
2001-02,17,0,14,0,-1,QMJHL,12,Hull Olympiques,0
2002-03,18,3,18,12,23,QMJHL,19,Hull Olympiques,15
2002-03,18,1,4,2,0,M-Cup,5,Hull Olympiques,3
2003-04,19,1,16,8,9,QMJHL,15,Gatineau Olympiques,9
2003-04,19,3,10,5,0,M-Cup,5,Gatineau Olympiques,8
2008-09,24,2,12,6,0,ECHL,9,Florida Everblades,8
2009-10,25,0,6,0,0,CzRep,4,HC Plzen 1929,0
