assists,team,goals,year,games_played,points,pim,age,plus_minus,league
0,HV 71 Jonkoping Jr.,0,2003-04,2,0,8,16,0,Swe-Jr.
0,HV71 Jonkoping,0,2004-05,0,0,0,17,0,SEL
1,HV71 Jonkoping,0,2005-06,12,1,4,18,0,SEL
1,HV 71 Jonkoping,0,2005-06,12,1,4,18,0,Sweden
1,HV71 Jonkoping,1,2006-07,14,2,0,19,0,SEL
1,HV 71 Jonkoping,1,2006-07,14,2,0,19,0,Sweden
4,Rockford IceHogs,0,2007-08,12,4,8,20,0,AHL
4,Rockford IceHogs,0,2007-08,12,4,8,20,2,AHL
0,Rockford IceHogs,0,2008-09,0,0,0,21,0,AHL
0,Bolzano HC,0,2012-13,0,0,0,25,0,Italy-A
