assists,team,goals,year,games_played,points,pim,age,plus_minus,league
3,HV 71 Jonkoping Jr.,1,2003-04,15,4,14,16,0,Swe-Jr.
2,HV 71 Jonkoping U18,0,2004-05,3,2,4,17,0,Swe-U18
11,HV 71 Jonkoping Jr.,4,2004-05,31,15,87,17,0,Swe-Jr.
0,HV 71 Jonkoping,0,2004-05,14,0,0,17,0,Sweden
0,HV71 Jonkoping,0,2004-05,14,0,0,17,-2,SEL
2,HV 71 Jonkoping Jr.,3,2005-06,7,5,12,18,0,Swe-Jr.
2,HV 71 Jonkoping,1,2005-06,4,3,0,18,0,Sweden
2,HV71 Jonkoping,1,2005-06,4,3,0,18,3,SEL
0,HV 71 Jonkoping,2,2006-07,37,2,24,19,0,Sweden
2,HV 71 Jonkoping Jr.,0,2006-07,7,2,14,19,0,Swe-Jr.
2,IK Oskarshamn,1,2006-07,8,3,6,19,0,Sweden-2
1,Sweden,2,2006-07,7,3,4,19,0,WJC-A
0,HV71 Jonkoping,2,2006-07,37,2,24,19,-4,SEL
2,Oskarshamn IK,1,2006-07,8,3,6,19,5,Swe-1
9,Rockford IceHogs,4,2007-08,47,13,31,20,-8,AHL
16,Rockford IceHogs,2,2008-09,52,18,53,21,12,AHL
3,Slovakia,0,2011-12,8,3,2,24,0,WC-A
16,HC Bolzano Foxes,6,2012-13,18,22,8,25,0,Italy
16,Bolzano HC,6,2012-13,18,22,8,25,0,Italy-A
0,Sweden (all),0,2013-14,6,0,0,26,0,Internationa
0,Sweden,0,2013-14,6,0,0,26,0,Olympics
0,Sweden (all),0,2016-17,4,0,0,29,1,Internationa
0,Sweden,0,2016-17,4,0,2,29,-1,WCup
