year,age,goals,pim,assists,plus_minus,league,games_played,team,points
1989-90,17,6,6,4,0,EJC-A,6,Soviet Union,10
1990-91,18,4,16,0,0,USSR,39,Dynamo Riga,4
1990-91,18,7,0,0,0,USSR-3,12,RShVSM-Energo Riga,0
1990-91,18,0,0,0,0,Fr-Tour,1,Dynamo Riga,0
1990-91,18,2,2,2,0,WJC-A,7,Soviet Union,4
1991-92,19,6,6,3,0,CIS,27,Rigas Stars,9
1991-92,19,2,6,4,0,WJC-A,7,Russia,6
1992-93,20,31,57,35,0,AHL,64,Providence Bruins,66
1993-94,21,29,16,33,0,AHL,54,Providence Bruins,62
1993-94,21,6,4,1,0,WC-B,4,Latvia,7
1994-95,22,23,42,35,0,AHL,78,Providence Bruins,58
1995-96,23,51,30,50,0,IHL,82,Las Vegas Thunder,101
1996-97,24,13,20,14,0,IHL,19,Las Vegas Thunder,27
1996-97,24,3,2,3,0,WC-A,5,Latvia,6
1998-99,26,3,0,4,-1,AHL,7,Fredericton Canadiens,7
1998-99,26,4,0,0,0,WC-A,6,Latvia,4
1999-00,27,0,2,1,0,AHL,1,Quebec Citadelles,1
2000-01,28,5,4,1,5,WC-A,6,Latvia,6
2001-02,29,0,2,4,-7,WC-A,6,Latvia,4
2003-04,31,3,10,2,-1,WC-A,7,Latvia,5
2004-05,32,4,12,3,0,BelOpen,6,HK Riga 2000,7
