age,win,shotsPercentage,even_strength_goals,assists,plus_minus,league,games_played,shorthanded_goals,year,game_winning_goals,shots,goals,average_ice_time,power_play_goals,pim,total_ice_time,team,points
19,,14.3,1,8,5,NHL,0,1,1987-88,0,42,6,,4,22,,BOS,14
20,,0.0,0,2,0,NHL,10,0,1988-89,0,14,0,,0,4,,BOS,2
21,,6.7,2,6,6,NHL,21,0,1989-90,1,30,2,,0,36,,BOS,8
22,,4.3,0,9,-8,NHL,19,0,1990-91,0,47,2,,2,19,,BOS,11
23,,5.7,2,4,3,NHL,15,0,1991-92,0,35,2,,0,16,,BOS,6
24,,0.0,0,0,-2,NHL,4,0,1992-93,0,12,0,,0,0,,BOS,0
25,,8.6,2,3,0,NHL,13,0,1993-94,0,35,3,,1,12,,BOS,6
30,,0.0,0,0,0,NHL,6,0,1998-99,0,15,0,170,0,2,,CAR,0
32,,0.0,0,0,-6,NHL,6,0,2000-01,0,4,0,133,0,0,,CAR,0
33,,0.0,0,2,0,NHL,22,0,2001-02,0,21,0,463,0,12,,CAR,2
34,,0.0,0,1,0,NHL,5,0,2002-03,0,5,0,138,0,2,,TOR,1
37,SC,0.0,0,2,1,NHL,0,0,2005-06,0,15,0,404,0,16,,CAR,2
