league,games_played,game_winning_goals,age,shots,points,power_play_assists,total_ice_time,team,awards,shotsPercentage,even_strength_goals,assists,plus_minus,goals,shorthanded_goals,year,average_ice_time,power_play_goals,pim,shorthanded_assists,even_strength_assists
NHL,30,1,23,58,18,0,,WIN,[],17.2,6,8,-7,10,3,1980-81,,1,45,1,7
NHL,72,1,24,97,35,0,,WIN,[],17.5,14,18,-22,17,1,1981-82,,2,55,0,18
NHL,0,3,25,113,44,0,,WIN,[],13.3,12,29,0,15,3,1982-83,,0,32,4,25
NHL,66,2,26,122,37,1,,WIN,[],16.4,15,17,-5,20,4,1983-84,,1,62,1,15
NHL,0,5,27,154,66,3,,WIN,[],20.1,28,35,12,31,3,1984-85,,0,45,1,31
NHL,73,4,28,150,42,3,,WIN,[],10.7,12,26,-10,16,3,1985-86,,1,32,3,20
NHL,78,4,29,132,43,1,,WIN,"[{'link': '/awards/voting-1987.html#selke', 'name': 'Selke-19'}]",18.9,23,18,18,25,2,1986-87,,0,36,0,17
NHL,71,5,30,110,31,0,,WIN,[],13.6,12,16,5,15,3,1987-88,,0,34,0,16
NHL,47,0,31,68,29,0,,WIN,[],20.6,12,15,12,14,2,1988-89,,0,52,2,13
NHL,79,6,32,165,49,3,,WIN,[],15.2,23,24,15,25,1,1989-90,,1,63,2,19
NHL,72,0,33,107,23,1,,TOT,[],7.5,6,15,-8,8,2,1990-91,,0,48,0,14
NHL,15,0,33,18,3,1,,WIN,[],5.6,1,2,-6,1,0,1990-91,,0,10,0,1
NHL,57,0,33,89,20,0,,MNS,[],7.9,5,13,-2,7,2,1990-91,,0,38,0,13
NHL,46,1,34,72,28,2,,QUE,[],13.9,9,18,-11,10,1,1991-92,,0,47,2,14
NHL,51,0,35,73,14,0,,OTT,[],5.5,4,10,-34,4,0,1992-93,,0,51,2,8
