pim,team,assists,plus_minus,points,league,games_played,year,age,goals
0,St. Thomas Stars,22,0,46,ON-Jr.B,48,2004-05,15,24
52,Ottawa 67\'s,39,-4,64,OHL,65,2005-06,16,25
24,Ottawa 67\'s,52,-1,78,OHL,54,2006-07,17,26
2,Canada,2,3,4,WJ18-A,6,2006-07,17,2
37,Ottawa 67\'s,37,9,58,OHL,51,2007-08,18,21
46,Ottawa 67\'s,48,27,87,OHL,62,2008-09,19,39
7,Worcester Sharks,0,-1,0,AHL,4,2008-09,19,0
12,Worcester Sharks,33,16,53,AHL,42,2009-10,20,20
10,HC Geneve-Servette,16,0,23,Swiss,22,2012-13,23,7
0,Canada,3,3,4,WCup,6,2016-17,27,1
