league,games_played,game_winning_goals,age,shots,points,power_play_assists,total_ice_time,team,awards,shotsPercentage,even_strength_goals,assists,plus_minus,goals,shorthanded_goals,year,average_ice_time,power_play_goals,pim,shorthanded_assists,even_strength_assists
NHL,82,2,20,90,21,0,,NYR,[],10.0,7,12,2,9,1,1995-96,,1,14,0,12
NHL,0,4,21,132,52,2,,NYR,"[{'link': '/awards/voting-1997.html#selke', 'name': 'Selke-6'}]",18.2,18,28,23,24,1,1996-97,,5,20,2,24
NHL,70,1,22,115,47,3,,NYR,"[{'link': '/awards/voting-1998.html#selke', 'name': 'Selke-14'}]",16.5,15,28,0,19,0,1997-98,,4,24,0,25
NHL,81,3,23,89,43,3,1554,NYR,[],14.6,10,30,-2,13,2,1998-99,19:11,1,20,0,27
NHL,79,2,24,90,37,6,1198,SJS,[],13.3,9,25,9,12,1,1999-00,15:10,2,22,0,19
NHL,82,0,25,100,49,9,1372,SJS,"[{'link': '/awards/voting-2001.html#byng', 'name': 'Byng-18'}, {'link': '/awards/voting-2001.html#selke', 'name': 'Selke-25'}]",10.0,5,39,10,10,1,2000-01,16:44,4,28,2,28
NHL,73,0,26,74,39,7,1164,SJS,[],12.2,8,30,7,9,1,2001-02,15:57,0,50,2,21
NHL,80,1,27,71,26,1,1141,TOT,[],9.9,7,19,-1,7,0,2002-03,14:16,0,30,1,17
NHL,47,0,27,36,12,1,665,SJS,[],5.6,2,10,-4,2,0,2002-03,14:09,0,22,1,8
NHL,33,1,27,35,14,0,476,MTL,[],14.3,5,9,3,5,0,2002-03,14:26,0,8,0,9
NHL,66,2,28,67,20,1,943,MTL,[],11.9,8,12,3,8,0,2003-04,14:17,0,18,1,10
NHL,55,2,30,54,15,0,772,MTL,[],11.1,6,9,-6,6,0,2005-06,14:02,0,30,1,8
