pim,team,assists,plus_minus,points,league,games_played,year,age,goals
16,Montreal-Bourassa,11,0,15,QAAA,36,1988-89,16,4
104,Pembroke Lumber Kings,25,0,42,ON-Jr.A,56,1989-90,17,17
136,2 Teams,34,0,55,ON-Jr.A,53,1990-91,18,21
52,Pembroke Lumber Kings,11,0,20,ON-Jr.A,17,1990-91,18,9
84,Brockville Braves,23,0,35,ON-Jr.A,36,1990-91,18,12
40,Merrimack College,9,0,10,H-East,23,1991-92,19,1
75,Merrimack College,18,0,21,H-East,36,1992-93,20,3
58,Merrimack College,13,0,18,H-East,37,1993-94,21,5
93,Merrimack College,20,0,28,H-East,30,1994-95,22,8
2,Syracuse Crunch,1,0,1,AHL,2,1994-95,22,0
117,Providence Bruins,10,0,15,AHL,65,1995-96,23,5
47,Providence Bruins,12,0,20,AHL,61,1996-97,24,8
25,Cleveland Lumberjacks,4,0,5,IHL,13,1996-97,24,1
166,2 Teams,17,-19,23,IHL,76,1997-98,25,6
146,Cleveland Lumberjacks,15,-19,20,IHL,68,1997-98,25,5
20,Grand Rapids Griffins,2,0,3,IHL,8,1997-98,25,1
18,2 Teams,1,0,2,AHL,20,1998-99,26,1
16,Providence Bruins,1,0,2,AHL,15,1998-99,26,1
2,Springfield Falcons,0,0,0,AHL,5,1998-99,26,0
4,2 Teams,0,0,0,AHL,2,1999-00,27,0
2,Lowell Lock Monsters,0,-1,0,AHL,1,1999-00,27,0
2,Springfield Falcons,0,1,0,AHL,1,1999-00,27,0
