year,age,goals,pim,assists,plus_minus,league,games_played,team,points
1946-47,23,0,9,0,0,EAHL,9,New York Rovers,0
1947-48,24,0,4,1,0,AHL,4,New Haven Ramblers,1
1951-52,28,0,4,1,0,AHL,7,Cincinnati Mohawks,1
1952-53,29,0,4,1,0,WHL,9,Vancouver Canucks,1
1953-54,30,0,8,4,0,WHL,12,Vancouver Canucks,4
1954-55,31,0,4,1,0,WHL,5,Vancouver Canucks,1
1955-56,32,1,2,9,0,WIHL,10,Spokane Flyers,10
1955-56,32,0,0,3,0,Al-Cup,6,Spokane Flyers,3
1956-57,33,0,0,10,0,WIHL,9,Spokane Flyers,10
1957-58,34,1,2,6,0,WIHL,13,Spokane Flyers,7
1958-59,35,0,0,1,0,WHL,4,Spokane Spokes,1
