pim,team,assists,plus_minus,points,league,games_played,year,age,goals
18,Trois-Rivieres Draveurs,34,0,55,QMJHL,67,1975-76,18,21
28,Trois-Rivieres Draveurs,68,0,131,QMJHL,72,1976-77,19,63
13,Kansas City Red Wings,38,0,56,CHL,70,1977-78,20,18
21,Kansas City Red Wings,29,0,61,CHL,59,1978-79,21,32
16,Syracuse Firebirds,37,0,56,AHL,64,1979-80,22,19
41,Nova Scotia Voyageurs,21,0,39,AHL,60,1980-81,23,18
0,ASG Tours,28,0,55,France,30,1981-82,24,27
0,ASG Tours,28,0,60,France,32,1982-83,25,32
0,HC Gap,33,0,80,France,32,1983-84,26,47
0,HC Gap,31,0,68,France,31,1984-85,27,37
0,HC Gap,28,0,69,France,32,1985-86,28,41
0,HC Gap,30,0,87,France,33,1986-87,29,57
19,HC Gap,18,0,43,France,33,1987-88,30,25
