pim,team,assists,plus_minus,points,league,games_played,year,age,goals
8,CSKA Moscow,1,0,6,USSR,29,1987-88,19,5
0,Soviet Union,3,0,7,WJC-A,7,1987-88,19,4
16,CSKA Moscow,9,0,16,USSR,34,1988-89,20,7
0,CSKA Moscow,0,0,0,Super-S,2,1988-89,20,0
12,CSKA Moscow,2,0,10,USSR,46,1989-90,21,8
0,CSKA Moscow,0,0,1,Fr-Tour,1,1989-90,21,1
0,CSKA Moscow,1,0,2,Super-S,5,1989-90,21,1
4,CSKA Moscow,9,0,19,USSR,40,1990-91,22,10
0,CSKA Moscow,1,0,1,Fr-Tour,1,1990-91,22,0
15,CSKA Moscow,1,0,1,Super-S,7,1990-91,22,0
46,CSKA Moscow,17,0,38,CIS,38,1991-92,23,21
0,CSKA Moscow 2,0,0,0,CIS-3,1,1991-92,23,0
2,Fort Wayne Komets,36,0,69,IHL,60,1992-93,24,33
4,Springfield Indians,23,0,51,AHL,36,1993-94,25,28
10,Fort Wayne Komets,28,0,62,IHL,56,1994-95,26,34
12,HC Ambri-Piotta,33,0,69,Swiss,35,1995-96,27,36
2,HC Ambri-Piotta,26,0,41,Swiss,29,1996-97,28,15
24,HC Ambri-Piotta,41,0,76,Swiss,40,1997-98,29,35
25,HC Fribourg-Gotteron,14,0,27,Swiss,32,1998-99,30,13
24,Hannover Scorpions,33,0,69,Germany,60,1999-00,31,36
6,Hannover Scorpions,34,0,59,Germany,58,2000-01,32,25
4,Hannover Scorpions,19,0,29,Germany,48,2001-02,33,10
2,Ukraine,1,1,3,Olympics,4,2001-02,33,2
