average_ice_time,total_shots,points,game_winning_goals,shorthanded_goals,blocks,league,age,even_strength_assists,faceoff_wins,pim,plus_minus,shots,faceoff_percentage,even_strength_goals,faceoff_loses,power_play_goals,shorthanded_assists,power_play_assists,takeaways,year,team,goals,hits,assists,giveaways,shotsPercentage,total_ice_time,games_played,awards
13:18,6,0,0,0,2,NHL,25,0,17,2,3,3,58.6,0,12,0,0,0,1,2007-08,ANA,0,0,0,1,0.0,40,3,[]
13:52,153,32,0,0,22,NHL,26,19,221,24,8,100,48.6,2,234,6,0,5,12,2008-09,ANA,8,34,24,17,8.0,666,48,[]
12:42,133,15,2,0,30,NHL,27,3,274,8,-8,72,49.5,7,279,2,0,3,17,2009-10,TOT,9,43,6,19,12.5,775,61,[]
12:55,2,0,0,0,1,NHL,27,0,6,0,-1,1,35.3,0,11,0,0,0,0,2009-10,ANA,0,2,0,0,0.0,26,2,[]
10:43,22,1,0,0,6,NHL,27,0,36,2,1,14,50.0,1,36,0,0,0,2,2009-10,CHI,1,9,0,2,7.1,107,10,[]
13:06,109,14,2,0,23,NHL,27,3,232,6,-8,57,50.0,6,232,2,0,3,15,2009-10,MIN,8,32,6,17,14.0,642,49,[]
10:01,45,5,1,1,12,NHL,28,3,104,4,-1,23,45.4,1,125,0,0,0,8,2010-11,PHX,2,13,3,5,8.7,331,33,[]
9:35,39,6,2,0,9,NHL,29,1,15,6,2,27,53.6,4,13,1,0,0,4,2011-12,VAN,5,15,1,3,18.5,173,18,[]
12:19,45,6,0,0,15,NHL,30,5,106,4,-1,23,39.7,1,161,0,0,0,7,2012-13,VAN,1,17,5,8,4.3,345,28,[]
11:03,17,1,0,0,7,NHL,31,1,15,0,-4,9,42.9,0,20,0,0,0,2,2013-14,PIT,0,10,1,2,0.0,99,9,[]
9:00,37,6,0,0,12,NHL,32,5,39,2,1,21,45.3,1,47,0,0,0,6,2014-15,PIT,1,10,5,3,4.8,216,24,[]
