pim,team,assists,plus_minus,points,league,games_played,year,age,goals
44,Duluth East Greyhounds,7,0,8,High-MN,26,2000-01,15,1
214,Seattle Thunderbirds,7,-5,10,WHL,61,2001-02,16,3
232,Seattle Thunderbirds,14,11,22,WHL,64,2002-03,17,8
163,Seattle Thunderbirds,15,1,19,WHL,58,2003-04,18,4
244,Seattle Thunderbirds,18,34,25,WHL,65,2004-05,19,7
47,Peoria Rivermen,1,2,2,AHL,13,2005-06,20,1
108,Alaska Aces,1,4,2,ECHL,12,2005-06,20,1
86,Peoria Rivermen,2,2,2,AHL,29,2006-07,21,0
48,Alaska Aces,1,1,1,ECHL,10,2006-07,21,0
158,Manitoba Moose,3,-6,8,AHL,48,2007-08,22,5
209,Manitoba Moose,8,13,8,AHL,56,2008-09,23,0
311,Albany River Rats,12,4,14,AHL,77,2009-10,24,2
229,Charlotte Checkers,8,-11,8,AHL,76,2010-11,25,0
268,Hamilton Bulldogs,3,-19,5,AHL,74,2011-12,26,2
202,Adirondack Phantoms,0,-6,1,AHL,36,2012-13,27,1
