pim,team,assists,plus_minus,points,league,games_played,year,age,goals
19,Seattle Thunderbirds,2,1,2,WHL,10,2001-02,16,0
33,Seattle Thunderbirds,4,3,4,WHL,15,2002-03,17,0
24,Seattle Thunderbirds,3,-1,3,WHL,9,2004-05,19,0
82,Alaska Aces,3,6,5,ECHL,14,2006-07,21,2
14,Manitoba Moose,0,0,0,AHL,3,2007-08,22,0
14,Manitoba Moose,1,-3,1,AHL,16,2008-09,23,0
0,Albany River Rats,0,0,0,AHL,2,2009-10,24,0
32,Charlotte Checkers,1,2,1,AHL,10,2010-11,25,0
