bad_start,league,games_played,team,minutes,age,loses,goals_allowed_precentage,points,goals_allowed,games_started,goals_saved_aboved_average,ties,shutouts,wins,assists,good_start_precentages,goals,good_starts,saves_percentage,year,shots_againist,goals_allowed_average,pim,saves
0,QJHL,50,Granby Vics,2966,17,0,0,0,240,0,0,0,2,0,0,0,0,0,0,1974-75,0,4.86,0,0
0,QMJHL,2,Sherbrooke Castors,60,17,0,0,0,4,0,0,0,0,2,0,0,0,0,0,1974-75,0,4.00,0,0
0,QMJHL,55,Sherbrooke Castors,3039,18,9,0,0,196,0,0,6,2,37,0,0,0,0,0,1975-76,0,3.87,0,0
0,WJC-A,4,Canada,226,18,0,0,0,23,0,0,0,0,0,0,0,0,0,0,1975-76,0,6.11,0,0
0,QMJHL,64,Sherbrooke Castors,3597,19,18,0,0,248,0,0,9,2,34,0,0,0,0,0,1976-77,0,4.14,0,0
0,IHL,35,Kalamazoo Wings,1897,20,0,0,0,95,0,0,0,1,0,0,0,0,0,0,1977-78,0,3.00,0,0
0,AHL,42,2 Teams,2471,21,18,0,0,134,0,0,4,1,18,0,0,0,0,0,1978-79,0,3.25,0,0
0,AHL,22,Springfield Indians,1302,21,12,0,0,77,0,0,3,0,6,0,0,0,0,0,1978-79,0,3.55,0,0
0,AHL,20,Nova Scotia Voyageurs,1169,21,6,0,0,57,0,0,1,1,12,0,0,0,0,0,1978-79,0,2.93,0,0
0,AHL,35,Nova Scotia Voyageurs,2104,22,12,0,0,114,0,0,4,3,17,0,0,0,0,0,1979-80,0,3.25,0,0
0,AHL,6,Fredericton Express,362,28,3,0,0,21,0,0,0,0,3,0,0,0,0,0,1985-86,0,3.48,0,0
0,AHL,16,Fredericton Express,884,29,10,0,0,62,0,0,0,0,4,0,0,0,0,0,1986-87,0,4.21,0,0
0,AHL,1,Fredericton Express,16,30,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1987-88,0,7.50,0,0
