won,bad_start,league,games_played,team,minutes,age,loses,goals_allowed_precentage,points,goals_allowed,games_started,goals_saved_aboved_average,ties,shutouts,wins,assists,good_start_precentages,goals,good_starts,saves_percentage,year,shots_againist,goals_allowed_average,pim,saves
,0,NHL,3,MTL,180,23,3,0,0,13,0,0,0,0,0,0,0,0,0,0,1980-81,0,4.33,0,0
,0,NHL,1,MTL,28,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1982-83,0,0.00,0,0
