even_strength_goals,assists,team,goals,pim,age,game_winning_goals,total_ice_time,league,shorthanded_goals,shots,average_ice_time,year,games_played,shotsPercentage,win,power_play_goals,points,plus_minus
0,1,TOR,0,33,23,0,,NHL,0,4,,1970-71,6,0.0,,0,1,-2
1,0,TOR,1,10,24,1,,NHL,0,11,,1971-72,5,9.1,,0,1,-3
0,2,CLC,1,4,27,0,,WHA,0,0,,1974-75,5,0,,0,3,0
0,1,CLC,0,9,28,0,,WHA,0,0,,1975-76,3,0,,0,1,-2
0,0,CBH,0,0,29,0,,NHL,0,4,,1976-77,2,0.0,,0,0,-3
