assists,team,goals,year,games_played,points,pim,age,plus_minus,league
1,Estevan Bruins,8,1965-66,11,9,21,18,0,SJHL
5,Estevan Bruins,10,1965-66,13,15,52,18,0,M-Cup
3,Edmonton Oil Kings,2,1965-66,6,5,11,18,0,M-Cup
4,Estevan Bruins,2,1966-67,8,6,38,19,0,CMJHL
22,Estevan Bruins,13,1967-68,14,35,29,20,0,WCJHL
15,Estevan Bruins,19,1967-68,14,34,42,20,0,M-Cup
2,Oklahoma City Blazers,3,1968-69,9,5,6,21,0,CHL
