age,win,shotsPercentage,even_strength_goals,assists,plus_minus,league,games_played,shorthanded_goals,year,game_winning_goals,shots,goals,average_ice_time,power_play_goals,pim,total_ice_time,team,points
21,,0,0,0,0,NHL,1,0,1949-50,0,0,0,,0,0,,MTL,0
22,,0,0,0,0,NHL,0,0,1950-51,0,0,0,,0,6,,MTL,0
23,,0,0,0,0,NHL,0,0,1951-52,0,0,1,,0,2,,MTL,1
24,SC,0,0,3,0,NHL,0,0,1952-53,0,0,2,,0,8,,MTL,5
25,,0,0,2,0,NHL,11,0,1953-54,0,0,1,,0,30,,MTL,3
26,,0,0,0,0,NHL,0,0,1954-55,0,0,2,,0,22,,MTL,2
27,SC,0,0,2,0,NHL,0,0,1955-56,0,0,0,,0,8,,MTL,2
28,SC,0,0,2,0,NHL,0,0,1956-57,0,0,0,,0,13,,MTL,2
29,SC,0,0,0,0,NHL,2,0,1957-58,0,0,0,,0,0,,MTL,0
30,SC,0,0,3,0,NHL,11,0,1958-59,0,0,2,,0,8,,MTL,5
31,SC,0.0,0,1,3,NHL,8,0,1959-60,0,17,0,,0,4,,MTL,1
32,,0.0,0,1,2,NHL,6,0,1960-61,0,8,0,,0,8,,MTL,1
33,,0.0,0,1,-1,NHL,6,0,1961-62,0,9,0,,0,0,,MTL,1
