game_winning_goals,plus_minus,shots,shorthanded_assists,games_played,assists,year,even_strength_assists,shorthanded_goals,goals,power_play_goals,average_ice_time,league,shotsPercentage,power_play_assists,age,pim,awards,points,even_strength_goals,total_ice_time,team
0,-1,1,0,1,0,1985-86,0,0,0,0,,NHL,0.0,0,22,0,[],0,0,,CGY
1,-3,57,0,27,7,1986-87,6,0,6,0,,NHL,10.5,1,23,29,[],13,6,,CGY
1,4,122,2,56,18,1987-88,6,0,6,1,,NHL,4.9,10,24,63,[],24,5,,TOR
1,3,87,0,63,22,1988-89,14,0,6,0,,NHL,6.9,8,25,97,[],28,6,,LAK
0,-4,5,0,6,0,1989-90,0,0,0,0,,NHL,0.0,0,26,6,[],0,0,,BUF
