pim,team,assists,plus_minus,points,league,games_played,year,age,goals
0,Victoriaville Tigres,1,-2,1,QMJHL,4,2008-09,17,0
36,Victoriaville Tigres,17,19,28,QMJHL,59,2009-10,18,11
48,Victoriaville Tigres,42,28,68,QMJHL,68,2010-11,19,26
0,Worcester Sharks,2,-1,3,AHL,4,2011-12,20,1
70,Victoriaville Tigres,87,29,124,QMJHL,68,2011-12,20,37
41,Worcester Sharks,6,-11,14,AHL,54,2012-13,21,8
9,San Francisco Bulls,6,1,10,ECHL,8,2012-13,21,4
19,Kalamazoo Wings,19,9,34,ECHL,30,2013-14,22,15
16,Syracuse Crunch,6,-4,8,AHL,18,2013-14,22,2
26,Worcester Sharks,20,2,24,AHL,25,2013-14,22,4
61,Syracuse Crunch,28,13,57,AHL,76,2014-15,23,29
42,Syracuse Crunch,30,8,44,AHL,65,2015-16,24,14
54,Syracuse Crunch,26,11,48,AHL,56,2016-17,25,22
