average_ice_time,total_shots,points,game_winning_goals,shorthanded_goals,blocks,league,age,even_strength_assists,faceoff_wins,pim,plus_minus,shots,faceoff_percentage,even_strength_goals,faceoff_loses,power_play_goals,shorthanded_assists,power_play_assists,takeaways,year,team,goals,hits,assists,giveaways,shotsPercentage,total_ice_time,games_played,awards
7:19,1,1,0,0,1,NHL,24,1,0,2,1,0,0,0,0,0,0,0,0,2015-16,TBL,0,2,1,0,0,15,2,[]
15:22,54,8,1,1,3,NHL,25,2,60,8,-1,30,36.8,5,103,0,0,0,12,2016-17,TBL,6,11,2,4,20.0,307,20,[]
