pim,team,assists,plus_minus,points,league,games_played,year,age,goals
4,Tappara Tampere,9,5,16,SM-liiga,32,2011-12,16,7
8,Tappara Tampere,27,18,48,SM-liiga,53,2012-13,17,21
2,Finland (all),1,3,1,Internationa,2,2013-14,18,0
2,Finland,1,3,1,Olympics,2,2013-14,18,0
0,Finland,0,-2,2,EHT,3,2014-15,19,2
4,Finland (all),3,1,9,Internationa,11,2014-15,19,6
4,Finland,3,3,7,WC,8,2014-15,19,4
2,Finland (all),6,3,9,Internationa,9,2015-16,20,3
2,Finland,6,3,9,WC,9,2015-16,20,3
2,Finland (all),2,-2,3,Internationa,3,2016-17,21,1
0,Finland,0,-1,0,WCup,3,2016-17,21,0
