year,age,goals,pim,assists,plus_minus,league,games_played,team,points
1945-46,17,0,0,1,0,High-ON,2,St. Michael\'s Buzzers,1
1946-47,18,0,0,0,0,OHA-Jr.,9,St. Michael\'s Majors,0
1946-47,18,1,2,3,0,M-Cup,8,St. Michael\'s Majors,4
1947-48,19,1,8,2,0,OHA-Sr.,5,Toronto Marlboros,3
1948-49,20,7,8,6,0,OHA-Sr.,10,Toronto Marlboros,13
1948-49,20,9,12,9,0,Al-Cup,13,Toronto Marlboros,18
1949-50,21,3,14,7,0,OHA-Sr.,14,Toronto Marlboros,10
1949-50,21,7,25,8,0,Al-Cup,17,Toronto Marlboros,15
1950-51,22,4,9,1,0,USHL,9,Tulsa Oilers,5
1951-52,23,1,12,1,0,AHL,11,Pittsburgh Hornets,2
1952-53,24,2,20,2,0,AHL,10,Pittsburgh Hornets,4
1953-54,25,0,0,0,0,AHL,2,Pittsburgh Hornets,0
1954-55,26,1,4,1,0,AHL,4,Cleveland Barons,2
1955-56,27,3,8,1,0,AHL,5,Cleveland Barons,4
1956-57,28,7,12,2,0,AHL,12,Cleveland Barons,9
1957-58,29,0,2,0,0,AHL,4,Cleveland Barons,0
1960-61,32,2,4,1,0,Al-Cup,3,Rouyn-Noranda Alouettes,3
1962-63,34,0,2,2,0,EHL,3,Nashville Dixie Flyers,2
