bad_start,shutouts,points,goals_allowed_average,goals_saved_aboved_average,shots_againist,league,games_started,age,good_start_precentages,saves,pim,goals,good_starts,goals_allowed_precentage,goals_allowed,saves_percentage,year,team,loses,assists,ties,wins,games_played,minutes
0,1,0,3.90,0,0,OHA-Jr.,0,18,0,0,0,0,0,0,160,0,1955-56,St. Catharines Teepees,12,0,3,26,41,2460
0,3,0,3.65,0,0,OHA-Jr.,0,19,0,0,0,0,0,0,179,0,1956-57,St. Catharines Teepees,23,0,2,24,49,2940
0,0,0,3.00,0,0,EOHL,0,20,0,0,0,0,0,0,21,0,1957-58,Whitby Dunlops,0,0,0,0,7,420
0,0,0,3.36,0,0,IHL,0,20,0,0,0,0,0,0,84,0,1957-58,Fort Wayne Komets,0,0,0,0,25,1500
0,3,0,0.86,0,0,WEC-A,0,20,0,0,0,0,0,0,6,0,1957-58,Canada,0,0,0,7,7,420
0,2,0,3.05,0,0,WHL,0,21,0,0,0,0,0,0,192,0,1958-59,Calgary Stampeders,20,0,1,42,63,3780
0,4,0,3.67,0,0,AHL,0,22,0,0,0,0,0,0,267,0,1959-60,Buffalo Bisons,35,0,4,33,72,4360
0,1,0,4.27,0,0,AHL,0,23,0,0,0,0,0,0,128,0,1960-61,Buffalo Bisons,16,0,1,12,30,1800
0,3,0,3.22,0,0,EPHL,0,23,0,0,0,0,0,0,119,0,1960-61,Sault Ste. Marie Thunderbirds,15,0,6,16,37,2220
0,1,0,4.36,0,0,EPHL,0,24,0,0,0,0,0,0,157,0,1961-62,Sault Ste. Marie Greyhounds,26,0,6,4,36,2160
0,0,0,5.20,0,0,AHL,0,24,0,0,0,0,0,0,52,0,1961-62,Pittsburgh Hornets,8,0,1,1,10,600
0,0,0,4.00,0,0,WHL,0,24,0,0,0,0,0,0,32,0,1961-62,Portland Buckaroos,5,0,0,3,8,480
0,0,0,3.96,0,0,WHL,0,25,0,0,0,0,0,0,277,0,1962-63,2 Teams,45,0,2,23,71,4200
0,0,0,3.97,0,0,WHL,0,25,0,0,0,0,0,0,274,0,1962-63,Calgary Stampeders,44,0,2,23,70,4140
0,0,0,3.00,0,0,WHL,0,25,0,0,0,0,0,0,3,0,1962-63,Spokane Comets,1,0,0,0,1,60
0,2,0,3.30,0,0,AHL,0,26,0,0,0,0,0,0,155,0,1963-64,Buffalo Bisons,27,0,6,14,47,2820
0,0,0,2.67,0,0,CPHL,0,26,0,0,0,0,0,0,8,0,1963-64,St. Louis Braves,1,0,1,1,3,180
0,1,0,4.65,0,0,CPHL,0,27,0,0,0,0,0,0,302,0,1964-65,St. Louis Braves,47,0,6,12,65,3900
0,3,0,3.52,0,0,AHL,0,28,0,0,0,0,0,0,140,0,1965-66,Buffalo Bisons,22,0,2,15,40,2389
0,0,0,5.07,0,0,AHL,0,29,0,0,0,0,0,0,189,0,1966-67,Buffalo Bisons,24,0,5,9,39,2235
0,4,0,1.33,0,0,CPHL,0,30,0,0,0,0,0,0,12,0,1967-68,Fort Worth Wings,0,0,1,8,9,540
0,0,0,3.00,0,0,CHL,0,31,0,0,0,0,0,0,28,0,1968-69,Fort Worth Wings,2,0,3,4,10,560
