year,age,goals,pim,assists,plus_minus,league,games_played,team,points
1997-98,16,11,22,23,0,ON-Jr.A,54,Kanata Valley Lasers,34
1998-99,17,19,48,24,0,USHL,55,Thunder Bay Flyers,43
1999-00,18,20,41,35,0,USHL,56,Thunder Bay Flyers,55
2000-01,19,12,36,15,0,ECAC,34,University of Vermont,27
2001-02,20,13,50,13,0,ECAC,31,University of Vermont,26
2002-03,21,14,39,19,-5,AHL,53,Philadelphia Phantoms,33
2003-04,22,15,45,14,5,AHL,35,Philadelphia Phantoms,29
2004-05,23,23,80,29,3,AHL,75,Philadelphia Phantoms,52
2007-08,26,3,4,0,3,WC-A,9,Canada,3
2011-12,30,1,2,7,2,WC-A,8,Canada,8
2013-14,32,1,4,0,2,Olympics,5,Canada,1
