pim,team,assists,plus_minus,points,league,games_played,year,age,goals
0,Clarenville Caribous,2,0,6,Nfld-Sr.,2,1973-74,16,4
84,Oshawa Generals,50,0,62,OMJHL,68,1974-75,17,12
47,Oshawa Generals,52,0,78,OMJHL,66,1975-76,18,26
56,Oshawa Generals,42,0,62,OMJHL,54,1976-77,19,20
35,Saginaw Gears,50,0,65,IHL,69,1977-78,20,15
51,Saginaw Gears,42,0,58,IHL,67,1978-79,21,16
18,New Brunswick Hawks,6,0,6,AHL,26,1979-80,22,0
54,Saginaw Gears,71,0,83,IHL,78,1980-81,23,12
10,Saginaw Gears,9,0,13,IHL,17,1981-82,24,4
12,New Haven Nighthawks,26,0,33,AHL,63,1981-82,24,7
22,New Haven Nighthawks,47,0,66,AHL,80,1982-83,25,19
10,Baltimore Skipjacks,7,0,11,AHL,9,1983-84,26,4
