average_ice_time,points,game_winning_goals,shorthanded_goals,league,age,even_strength_assists,pim,plus_minus,shots,even_strength_goals,power_play_goals,shorthanded_assists,power_play_assists,year,team,goals,assists,awards,shotsPercentage,total_ice_time,games_played
,56,5,0,NHL,21,17,68,-6,182,23,10,0,6,1981-82,LAK,33,23,[],18.1,,71
,26,1,0,NHL,22,10,14,-18,104,10,3,0,3,1982-83,LAK,13,13,[],12.5,,53
,20,2,0,NHL,23,10,16,-16,76,10,0,0,0,1983-84,CGY,10,10,[],13.2,,46
,35,1,0,NHL,24,21,6,11,93,13,0,1,0,1984-85,CGY,13,22,[],14.0,,54
,43,3,4,NHL,25,14,24,24,147,12,5,3,5,1985-86,CGY,21,22,[],14.3,,64
,35,4,2,NHL,26,17,22,3,139,13,2,0,1,1986-87,CGY,17,18,[],12.2,,71
,10,0,1,NHL,27,7,14,-5,43,2,0,0,0,1987-88,TOT,3,7,[],7.0,,33
,10,0,1,NHL,27,7,12,-3,37,2,0,0,0,1987-88,CGY,3,7,[],8.1,,26
,0,0,0,NHL,27,0,2,-2,6,0,0,0,0,1987-88,STL,0,0,[],0.0,,7
,35,2,2,NHL,28,14,64,1,138,15,0,3,1,1988-89,VAN,17,18,[],12.3,,71
,23,2,1,NHL,29,8,32,-3,105,13,0,1,0,1989-90,VAN,14,9,[],13.3,,58
,32,2,1,NHL,30,16,22,-6,126,14,0,1,0,1990-91,VAN,15,17,[],11.9,,62
,16,0,0,NHL,31,6,27,-30,105,6,2,0,2,1991-92,SJS,8,8,[],7.6,,58
