league,games_played,game_winning_goals,age,shots,points,power_play_assists,total_ice_time,team,awards,shotsPercentage,even_strength_goals,assists,plus_minus,goals,shorthanded_goals,year,average_ice_time,power_play_goals,pim,shorthanded_assists,even_strength_assists
NHL,9,0,25,16,3,1,79,NYR,[],6.3,1,2,1,1,0,2002-03,8:43,0,2,0,1
NHL,34,0,26,45,6,0,275,LAK,[],2.2,1,5,-4,1,0,2003-04,8:05,0,33,0,5
