pim,team,assists,plus_minus,points,league,games_played,year,age,goals
6,Toledo Storm,1,0,1,ECHL,5,1991-92,23,0
0,Adirondack Red Wings,3,0,6,AHL,8,1992-93,24,3
10,Adirondack Red Wings,4,0,6,AHL,12,1993-94,25,2
2,Adirondack Red Wings,0,0,0,AHL,4,1994-95,26,0
2,Cincinnati Cyclones,0,0,1,IHL,3,1996-97,28,1
2,Rochester Americans,1,0,2,AHL,4,1997-98,29,1
0,EV Landshut,1,0,1,Germany,3,1998-99,30,0
4,Munchen Barons,8,0,12,Germany,12,1999-00,31,4
6,Hannover Scorpions,2,0,3,Germany,6,2000-01,32,1
12,Cincinnati Cyclones,11,0,14,ECHL,15,2002-03,34,3
