average_ice_time,total_shots,points,game_winning_goals,shorthanded_goals,blocks,league,age,even_strength_assists,faceoff_wins,pim,plus_minus,shots,faceoff_percentage,even_strength_goals,faceoff_loses,power_play_goals,shorthanded_assists,power_play_assists,takeaways,year,team,goals,hits,assists,giveaways,shotsPercentage,total_ice_time,games_played,awards
19:00,278,69,4,0,34,NHL,20,33,405,24,13,153,46.3,11,469,3,0,22,72,2007-08,WSH,14,34,55,50,9.2,1557,82,"[{'link': '/awards/voting-2008.html#byng', 'name': 'Byng-72'}, {'link': '/awards/voting-2008.html#calder', 'name': 'Calder-2'}, {'link': '/awards/voting-2008.html#selke', 'name': 'Selke-65'}]"
19:57,312,88,1,0,46,NHL,21,38,570,46,16,174,48.7,8,601,14,0,28,77,2008-09,WSH,22,52,66,62,12.6,1635,82,"[{'link': '/awards/voting-2009.html#AS', 'name': 'AS-9'}, {'link': '/awards/voting-2009.html#byng', 'name': 'Byng-28'}, {'link': '/awards/voting-2009.html#selke', 'name': 'Selke-28'}]"
20:27,362,101,4,0,61,NHL,22,42,657,50,37,222,49.9,22,660,11,0,26,53,2009-10,WSH,33,90,68,51,14.9,1677,82,"[{'link': '/awards/voting-2010.html#AS', 'name': 'AS-4'}, {'link': '/awards/voting-2010.html#byng', 'name': 'Byng-54'}, {'link': '/awards/voting-2010.html#hart', 'name': 'Hart-9'}, {'link': '/awards/voting-2010.html#selke', 'name': 'Selke-10'}]"
20:36,349,65,2,1,62,NHL,23,29,679,40,24,202,52.3,13,619,4,0,18,73,2010-11,WSH,18,68,47,42,8.9,1586,77,"[{'link': '/awards/voting-2011.html#selke', 'name': 'Selke-53'}]"
19:10,161,44,4,0,25,NHL,24,14,353,24,-4,95,51.1,11,338,3,0,16,28,2011-12,WSH,14,31,30,18,14.7,805,42,[]
19:54,156,48,1,0,35,NHL,25,25,432,20,8,82,51.4,5,408,3,0,15,33,2012-13,WSH,8,31,40,26,9.8,955,0,"[{'link': '/awards/voting-2013.html#byng', 'name': 'Byng-27'}, {'link': '/awards/voting-2013.html#selke', 'name': 'Selke-23'}]"
19:48,336,79,1,1,54,NHL,26,23,714,54,-20,196,50.5,11,701,6,0,38,54,2013-14,WSH,18,89,61,24,9.2,1624,82,[]
20:32,283,78,3,0,52,NHL,27,30,862,40,5,153,53.6,15,747,3,0,30,55,2014-15,WSH,18,91,0,35,11.8,1683,82,"[{'link': '/awards/voting-2015.html#AS', 'name': 'AS-6'}, {'link': '/awards/voting-2015.html#byng', 'name': 'Byng-32'}, {'link': '/awards/voting-2015.html#selke', 'name': 'Selke-11'}]"
19:11,222,70,4,0,50,NHL,28,23,659,36,17,129,48.6,17,698,3,0,27,42,2015-16,WSH,20,51,50,27,15.5,1439,75,"[{'link': '/awards/voting-2016.html#AS', 'name': 'AS-8'}, {'link': '/awards/voting-2016.html#byng', 'name': 'Byng-70'}, {'link': '/awards/voting-2016.html#selke', 'name': 'Selke-12'}]"
18:16,269,86,5,0,33,NHL,29,36,685,38,17,162,51.4,15,648,8,0,27,61,2016-17,WSH,23,45,63,54,14.2,1497,0,"[{'link': '/awards/voting-2017.html#AS', 'name': 'AS-3'}, {'link': '/awards/voting-2017.html#byng', 'name': 'Byng-27'}, {'link': '/awards/voting-2017.html#hart', 'name': 'Hart-9'}, {'link': '/awards/voting-2017.html#selke', 'name': 'Selke-7'}]"
