year,age,goals,pim,assists,plus_minus,league,games_played,team,points
1971-72,16,1,0,0,0,OHA-Jr.,12,Ottawa 67\'s,1
1972-73,17,25,110,51,0,OHA-Jr.,63,Ottawa 67\'s,76
1973-74,18,38,40,42,0,OHA-Jr.,69,Ottawa 67\'s,80
1974-75,19,68,82,58,0,OMJHL,70,Ottawa 67\'s,126
1975-76,20,81,59,80,0,OMJHL,66,Ottawa 67\'s,161
1976-77,21,33,88,27,0,AHL,76,Nova Scotia Voyageurs,60
1977-78,22,8,25,11,0,AHL,23,Nova Scotia Voyageurs,19
1982-83,27,11,12,6,0,AHL,14,Baltimore Skipjacks,17
1983-84,28,25,56,24,0,W.German,46,Dusseldorfer EG,49
1984-85,29,29,55,34,0,W.Ger-2,33,Dusseldorfer EG,63
1985-86,30,40,58,37,0,W.German,32,Dusseldorfer EG,77
1986-87,31,40,77,35,0,W.German,43,Dusseldorfer EG,75
1987-88,32,31,42,31,0,W.German,36,Dusseldorfer EG,62
1988-89,33,31,46,34,0,W.German,36,Dusseldorfer EG,65
1989-90,34,17,28,18,0,W.German,20,Dusseldorfer EG,35
1990-91,35,23,26,26,0,Germany,37,Dusseldorfer EG,49
1991-92,36,24,24,20,0,Germany,44,Dusseldorfer EG,44
1992-93,37,29,28,26,0,Germany,44,Dusseldorfer EG,55
1995-96,40,14,59,11,0,German-2,15,EC Wolfsburg,25
1995-96,40,7,36,6,0,Germany,21,EHC Eisbaren Berlin,13
1996-97,41,14,42,14,0,Germany,50,EHC Eisbaren Berlin,28
