shorthanded_goals,average_ice_time,positions,shotsPercentage,even_strength_assists,shots,even_strength_goals,shorthanded_assists,age,game_winning_goals,goals,assists,name,overall_point_share,defensive_point_share,points,power_play_goals,pim,total_ice_time,games_played,plus_minus,offensive_point_share,power_play_assists,link
0,,RW,,0,0,0,0,26,0,38,8,Babe Dye,11.7,0.6,46,0,41,,29,0,11.1,0,/players/d/dyeba01.html
0,,C,,0,0,0,0,30,0,21,10,Jack Adams,6.7,0.6,31,0,67,,27,0,6.1,0,/players/a/adamsja01.html
0,,LW,,0,0,0,0,23,0,10,12,Hap Day,3.6,0.5,22,0,33,,26,0,3.0,0,/players/d/dayha01.html
0,,D,,0,0,0,0,31,0,9,6,Bert McCaffrey,5.3,2.5,15,0,12,,30,0,2.8,0,/players/m/mccafbe01.html
0,,D,,0,0,0,0,30,0,4,6,Bert Corbeau,3.4,2.5,10,0,74,,30,0,0.9,0,/players/c/corbebe01.html
0,,D,,0,0,0,0,22,0,2,2,Albert Holway,1.9,2.1,4,0,20,,25,0,-0.1,0,/players/h/holwaal01.html
0,,F,,0,0,0,0,20,0,1,2,Mike Neville,-0.1,0.3,3,0,4,,13,0,-0.4,0,/players/n/nevilmi01.html
0,,F,,0,0,0,0,30,0,1,0,Lloyd Andrews,-0.1,0.1,1,0,0,,7,0,-0.2,0,/players/a/andrell01.html
0,,F,,0,0,0,0,30,0,1,0,Alvin Fisher,-0.2,0.2,1,0,4,,9,0,-0.4,0,/players/f/fisheal01.html
0,,LW/C,,0,0,0,0,28,0,1,0,Reg Noble,0.1,0.1,1,0,8,,3,0,0.1,0,/players/n/noblere01.html
0,,F,,0,0,0,0,25,0,1,0,Reg Reid,-1.3,0.6,1,0,2,,27,0,-1.8,0,/players/r/reidre01.html
0,,LW,,0,0,0,0,29,0,1,0,Rod Smylie,-0.3,0.2,1,0,0,,11,0,-0.6,0,/players/s/smyliro01.html
0,,D,,0,0,0,0,24,0,0,1,Billy Stuart,0.3,0.3,1,0,2,,4,0,0.0,0,/players/s/stuarbi01.html
0,,F,,0,0,0,0,24,0,0,0,Charlie Cotch,-0.3,0.1,0,0,0,,5,0,-0.4,0,/players/c/cotchch01.html
0,,LW,,0,0,0,0,26,0,0,0,Stan Jackson,-0.2,0.1,0,0,7,,3,0,-0.2,0,/players/j/jacksst01.html
0,,G,,0,0,0,0,24,0,0,0,John Ross Roach,3.7,0.0,0,0,0,,30,0,0.0,0,/players/r/roachjo01.html
0,,D,,0,0,0,0,17,0,0,0,Chris Speyer,0.1,0.2,0,0,0,,2,0,-0.1,0,/players/s/speyech01.html
