pim,team,assists,plus_minus,points,league,games_played,year,age,goals
0,Regina Pats,0,0,0,M-Cup,5,1955-56,16,0
4,Regina Pats,3,0,7,SJHL,7,1956-57,17,4
49,Regina Pats,20,0,31,SJHL,27,1957-58,18,11
21,Regina Pats,17,0,24,M-Cup,16,1957-58,18,7
10,Flin Flon Bombers,9,0,19,WCJHL,10,1958-59,19,10
2,Flin Flon Bombers,3,0,6,M-Cup,6,1958-59,19,3
8,Quebec Aces,2,1,3,AHL,5,1964-65,25,1
2,Quebec Aces,5,0,6,AHL,6,1965-66,26,1
