pim,team,assists,plus_minus,points,league,games_played,year,age,goals
71,Ernestown Jets,16,0,17,ON-Jr.C,36,1995-96,15,1
76,Oshawa Generals,4,0,6,OHL,60,1996-97,16,2
126,Oshawa Generals,13,11,19,OHL,48,1997-98,17,6
77,Oshawa Generals,15,14,22,OHL,37,1998-99,18,7
2,Canada,2,0,3,WJC-A,7,1998-99,18,1
12,Oshawa Generals,2,1,2,OHL,3,1999-00,19,0
11,Syracuse Crunch,1,0,2,AHL,9,1999-00,19,1
99,Kansas City Blades,20,-15,25,IHL,75,2000-01,20,5
121,Manitoba Moose,18,1,25,AHL,68,2001-02,21,7
4,Manitoba Moose,1,3,1,AHL,7,2002-03,22,0
34,Khimik Moscow Region (Voskresensk),3,0,3,Russia,19,2004-05,24,0
0,Norfolk Admirals,0,0,0,AHL,2,2014-15,34,0
24,Hamilton Bulldogs,5,-6,6,AHL,35,2014-15,34,1
