pim,team,assists,plus_minus,points,league,games_played,year,age,goals
2,Vancouver Lions,0,0,0,PCHL,2,1928-29,21,0
2,Vancouver Lions,0,0,2,PCHL,4,1929-30,22,2
2,Vancouver Norvans,0,0,1,PCHL,3,1941-42,34,1
