giveaways,league,games_played,game_winning_goals,age,faceoff_loses,total_shots,shots,points,hits,power_play_assists,total_ice_time,team,takeaways,faceoff_percentage,awards,shotsPercentage,even_strength_goals,assists,plus_minus,goals,faceoff_wins,shorthanded_goals,year,blocks,average_ice_time,power_play_goals,pim,shorthanded_assists,even_strength_assists
0,NHL,4,0,19,0,0,3,0,0,0,68,BUF,0,0,[],0.0,0,0,0,0,0,0,1999-00,0,16:53,0,4,0,0
0,NHL,79,0,20,0,0,88,22,0,6,1566,BUF,0,0,"[{'link': '/awards/voting-2001.html#calder', 'name': 'Calder-15'}]",4.5,2,18,-2,4,0,0,2000-01,0,19:50,2,38,0,12
0,NHL,58,0,21,0,0,67,13,0,5,1047,BUF,0,0,[],3.0,2,11,-6,2,0,0,2001-02,0,18:03,0,26,0,6
0,NHL,65,0,22,0,0,83,21,0,1,1409,BUF,0,0,[],9.6,4,13,-7,8,0,1,2002-03,0,21:41,3,57,1,11
0,NHL,77,4,23,0,0,118,34,0,13,1778,BUF,0,0,[],8.5,7,24,0,10,0,1,2003-04,0,23:06,2,42,0,11
0,NHL,55,0,25,0,0,47,18,0,5,922,BUF,0,0,[],4.3,2,16,14,2,0,0,2005-06,0,16:45,0,54,0,11
0,NHL,82,0,26,0,0,86,29,0,3,1600,BUF,0,0,[],8.1,6,22,19,7,0,1,2006-07,0,19:31,0,36,0,19
25,NHL,46,0,27,0,114,60,8,24,2,798,BUF,9,0,[],1.7,0,7,-7,1,0,0,2007-08,52,17:20,1,32,0,5
33,NHL,73,0,28,0,163,67,17,79,2,1290,TOT,29,0,[],3.0,1,15,-9,2,0,0,2008-09,73,17:40,1,32,0,13
30,NHL,58,0,28,0,119,51,13,61,0,987,NYR,25,0,[],2.0,1,12,-7,1,0,0,2008-09,59,17:01,0,26,0,12
3,NHL,15,0,28,0,44,16,4,18,2,303,PHX,4,0,[],6.3,0,3,-2,1,0,0,2008-09,14,20:12,1,6,0,1
