bad_start,league,games_played,team,minutes,age,loses,goals_allowed_precentage,points,goals_allowed,games_started,goals_saved_aboved_average,ties,shutouts,wins,assists,good_start_precentages,goals,good_starts,saves_percentage,year,shots_againist,goals_allowed_average,pim,saves
0,NOJHA,16,Rouyn Aces,924,16,0,0,0,62,0,0,0,0,0,0,0,0,0,0,1985-86,0,4.03,0,0
0,QMJHL,3,Longueuil Chevaliers,180,17,2,0,0,19,0,0,0,0,1,0,0,0,0,0,1986-87,0,6.33,0,0
0,QMJHL,30,3 Teams,1547,18,9,0,0,105,0,0,1,0,16,0,0,0,0,0,1987-88,0,4.07,0,0
0,QMJHL,8,Victoriaville Tigres,489,18,2,0,0,28,0,0,1,0,5,0,0,0,0,0,1987-88,0,3.44,0,0
0,QMJHL,14,Hull Olympiques,667,18,2,0,0,43,0,0,0,0,10,0,0,0,0,0,1987-88,0,3.87,0,0
0,QMJHL,8,Granby Bisons,391,18,5,0,0,34,0,0,0,0,1,0,0,0,0,0,1987-88,0,5.22,0,0
0,QMJHL,54,Granby Bisons,2943,19,22,0,0,198,0,0,3,0,23,0,0,0,0,0,1988-89,0,4.04,0,0
0,AHL,33,Sherbrooke Canadiens,1948,20,11,0,0,97,0,0,2,1,19,0,0,0,0,0,1989-90,0,2.99,0,0
0,Fr-Tour,2,Montreal Canadiens,56,21,1,0,0,5,0,0,0,0,0,0,0,0,0,0,1990-91,0,5.36,0,0
0,AHL,22,Fredericton Canadiens,1252,21,8,0,0,60,0,0,1,1,13,0,0,0,0,0,1990-91,0,2.88,0,0
0,AHL,28,Fredericton Canadiens,1666,22,8,0,0,86,0,0,5,0,14,0,0,0,0,0,1991-92,0,3.10,0,0
0,AHL,6,Fredericton Canadiens,292,24,4,0,0,16,0,0,0,0,1,0,0,0,0,0,1993-94,0,3.29,0,0
0,AHL,19,Portland Pirates,1080,25,7,0,0,53,0,0,0,1,10,0,0,0,0,.900,1994-95,531,2.94,0,478
0,IHL,3,Phoenix Roadrunners,132,25,0,0,0,8,0,0,0,0,1,0,0,0,0,.884,1994-95,69,3.64,0,61
0,AHL,2,Albany River Rats,120,26,0,0,0,4,0,0,0,0,2,0,0,0,0,.931,1995-96,58,2.00,0,54
0,ECHL,1,Columbus Chill,60,26,0,0,0,2,0,0,0,0,1,0,0,0,0,.949,1995-96,39,2.00,0,37
0,IHL,15,2 Teams,787,26,7,0,0,57,0,0,1,0,5,0,0,0,0,.875,1995-96,457,4.35,0,400
0,IHL,11,Indianapolis Ice,547,26,6,0,0,43,0,0,0,0,3,0,0,0,0,.866,1995-96,322,4.72,0,279
0,IHL,4,Peoria Rivermen,240,26,1,0,0,14,0,0,1,0,2,0,0,0,0,.896,1995-96,135,3.50,0,121
0,IHL,21,3 Teams,1152,27,9,0,0,64,0,0,2,2,8,0,0,0,0,.884,1996-97,550,3.33,0,486
0,IHL,2,Indianapolis Ice,120,27,0,0,0,3,0,0,1,1,1,0,0,0,0,.940,1996-97,50,1.50,0,47
0,IHL,6,Kansas City Blades,273,27,4,0,0,21,0,0,0,0,1,0,0,0,0,.865,1996-97,156,4.62,0,135
0,IHL,13,Las Vegas Thunder,759,27,5,0,0,40,0,0,1,1,6,0,0,0,0,.884,1996-97,344,3.16,0,304
0,WPHL,31,Monroe Moccasins,1789,28,12,0,0,80,0,0,2,1,16,0,0,0,0,.912,1997-98,907,2.68,0,827
0,WPHL,48,Monroe Moccasins,2806,29,18,0,4,148,0,0,5,1,25,4,0,0,0,.911,1998-99,1658,3.16,22,1510
0,Russia,20,Neftekhimik Nizhnekamsk,1133,30,0,0,0,49,0,0,0,1,0,0,0,0,0,0,1999-00,0,2.59,0,0
0,QSPHL,15,Granby Blitz,786,31,7,0,0,57,0,0,1,0,5,0,0,0,0,0,2000-01,0,4.35,0,0
0,WCHL,18,Bakersfield Condors,984,31,11,0,0,59,0,0,1,1,5,0,0,0,0,0,2000-01,0,3.60,0,0
0,ECHL,2,Greensboro Generals,90,32,1,0,0,9,0,0,1,0,0,0,0,0,0,.780,2001-02,41,6.00,0,32
0,QSPHL,15,St-Georges Garaga,831,33,2,0,0,44,0,0,0,1,12,0,0,0,0,0,2002-03,0,3.18,0,0
0,QSMHL,18,St. Jean Mission,880,34,7,0,0,64,0,0,0,0,9,0,0,0,0,0,2003-04,0,4.36,0,0
0,QNAHL,4,Riviere-du-Loup CIMT,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2004-05,0,0,0,0
